,freq,Base,lne_4001_8001_1,lne_4001_4204_1,lne_4001_4097_1,lne_4001_4094_1,lne_4001_4090_1,lne_3906_4001_2,lne_3906_4001_1
17,0.268,3.541999437,3.469499314,3.541999344,3.499691779,3.504050411,3.521689559,3.510932487,3.510932487
18,0.272,3.443009421,3.372503598,3.443009276,3.401796406,3.40605077,3.423183346,3.412784745,3.412784745
19,0.276,3.348029204,3.279442231,3.34802901,3.307859221,3.312009771,3.328667859,3.318614784,3.318614784
20,0.28,3.256846914,3.190106994,3.256846672,3.217669443,3.221716038,3.237932059,3.22821223,3.22821223
21,0.284,3.169263943,3.104302753,3.169263656,3.131029338,3.134971178,3.150778112,3.141379889,3.141379889
22,0.288,3.085093901,3.02184642,3.085093571,3.047753172,3.051588726,3.067020342,3.057932698,3.057932698
23,0.292,3.004161631,2.942565991,3.00416126,2.967666234,2.971393152,2.986484242,2.977696746,2.977696746
24,0.296,2.926302278,2.866299638,2.926301868,2.890603914,2.894218923,2.909005544,2.900508349,2.900508349
25,0.3,2.85136041,2.792894854,2.851359964,2.816410837,2.819909611,2.834429337,2.82621317,2.82621317
26,0.304,2.779189174,2.72220765,2.779188692,2.74494002,2.748317031,2.762609217,2.754665382,2.754665382
27,0.308,2.709649501,2.65410181,2.709648986,2.676052058,2.67930039,2.693406486,2.685726881,2.685726881
28,0.312,2.642609396,2.588448267,2.642608849,2.609614309,2.61272544,2.626689443,2.619266593,2.619266593
29,0.316,2.577943401,2.525124717,2.577942824,2.545500065,2.548463603,2.562332853,2.555159972,2.555159972
30,0.32,2.515532426,2.464015694,2.515531819,2.483587692,2.486391058,2.500217803,2.493288897,2.493288897
31,0.324,2.455264228,2.405013476,2.455263594,2.42375973,2.426387768,2.44023225,2.433542291,2.433542291
32,0.328,2.397034786,2.348020047,2.397034124,2.365901952,2.36833645,2.382272498,2.375817694,2.375817694
33,0.332,2.340750157,2.292949577,2.340749469,2.309902475,2.312121548,2.326245197,2.320023357,2.320023357
34,0.336,2.286327051,2.239729026,2.286326339,2.255651112,2.257628387,2.272067946,2.266078861,2.266078861
35,0.34,2.233689599,2.1882934,2.233688866,2.203039499,2.204742945,2.219665873,2.213911463,2.213911463
36,0.344,2.182763286,2.138575961,2.182762535,2.151962927,2.153353083,2.168965221,2.163449014,2.163449014
37,0.348,2.133473661,2.090501438,2.133472897,2.102325123,2.103352322,2.119892036,2.114617474,2.114617474
38,0.352,2.085756542,2.043990325,2.085755767,2.054045984,2.054646149,2.072383016,2.067350258,2.067350258
39,0.356,2.039572668,1.998970256,2.039571884,2.007067312,2.007156386,2.026401002,2.021602704,2.021602704
40,0.36,1.994907091,1.955381609,1.994906301,1.961344539,1.96081275,1.981934253,1.977352593,1.977352593
41,0.364,1.951741892,1.913170092,1.951741095,1.916816676,1.91552447,1.938967515,1.934575922,1.934575922
42,0.368,1.910022396,1.872273918,1.910021591,1.873372133,1.871147577,1.897446371,1.893216407,1.893216407
43,0.372,1.869652127,1.832619946,1.869651312,1.830841486,1.827475644,1.857272089,1.853180829,1.853180829
44,0.376,1.830518286,1.794131126,1.83051746,1.789017804,1.784254438,1.818328704,1.814361855,1.814361855
45,0.38,1.792518023,1.756735116,1.792517184,1.747675976,1.741194586,1.780510817,1.776661532,1.776661532
46,0.384,1.75556783,1.720367276,1.755566979,1.706573763,1.697966319,1.743733479,1.739999558,1.739999558
47,0.388,1.719600439,1.684969243,1.719599575,1.665437967,1.654178788,1.707928868,1.704310333,1.704310333
48,0.392,1.684558316,1.65048626,1.68455744,1.623943425,1.609350389,1.673039409,1.669537011,1.669537011
49,0.396,1.650388304,1.616864888,1.650387414,1.581687988,1.562872731,1.639012128,1.635626601,1.635626601
50,0.4,1.617038132,1.584051369,1.617037227,1.538162947,1.513968497,1.605795008,1.602526777,1.602526777
51,0.404,1.584454256,1.551990414,1.584453334,1.492717436,1.461644973,1.573334755,1.570183876,1.570183876
52,0.408,1.552580368,1.520624153,1.552579426,1.444516632,1.404652036,1.541575293,1.538541489,1.538541489
53,0.412,1.521356111,1.489891056,1.521355145,1.392497924,1.341469834,1.510456482,1.507539235,1.507539235
54,0.416,1.490715722,1.459724669,1.490714727,1.335339568,1.270385423,1.479912795,1.477111435,1.477111435
55,0.42,1.460586398,1.430052072,1.460585365,1.271478944,1.189777864,1.449871717,1.447185532,1.447185532
56,0.424,1.430886213,1.400791916,1.430885134,1.199261427,1.098808582,1.420251723,1.417680066,1.417680066
57,0.428,1.401521427,1.371851913,1.401520289,1.117370482,0.998721399,1.390959659,1.388502075,1.388502075
58,0.432,1.372382945,1.343125577,1.372381731,1.025751234,0.8946342,1.361887311,1.359543691,1.359543691
59,0.436,1.343341657,1.31448798,1.343340344,0.927140213,0.796718464,1.332906891,1.330677663,1.330677663
60,0.44,1.314242252,1.285790176,1.31424081,0.828722975,0.718511243,1.303865058,1.301751447,1.301751447
61,0.444,1.284894973,1.256851811,1.284893363,0.742245801,0.671211352,1.274574958,1.272579339,1.272579339
62,0.448,1.255064582,1.227451292,1.255062751,0.680462204,0.657463158,1.244805577,1.242931972,1.242931972
63,0.452,1.224455539,1.197312607,1.224453417,0.650700153,0.670494216,1.214267447,1.212522214,1.212522214
64,0.456,1.192692117,1.166087603,1.192689609,0.650850462,0.69907559,1.182593425,1.180986224,1.180986224
65,0.46,1.159291794,1.133332099,1.159288772,0.671684471,0.7330907,1.14931288,1.14785801,1.14785801
66,0.464,1.123630052,1.098473745,1.12362634,0.702578415,0.766021265,1.113817226,1.11253545,1.11253545
67,0.468,1.084894845,1.060769138,1.084890206,0.7354984,0.79470203,1.075314623,1.074235575,1.074235575
68,0.472,1.04203083,1.019247778,1.042024937,0.765797834,0.818079816,1.032772648,1.031937803,1.031937803
69,0.476,0.993679055,0.97264209,0.993671471,0.79134798,0.836130039,0.984851791,0.984317422,0.984317422
70,0.48,0.938131827,0.919308188,0.938121971,0.811520247,0.849264339,0.92984304,0.929681271,0.929681271
71,0.484,0.873353377,0.857156611,0.873340516,0.82649868,0.858078869,0.865647272,0.865940328,0.865940328
72,0.488,0.797179545,0.783646699,0.797162827,0.836855368,0.863229044,0.789886991,0.790703456,0.790703456
73,0.492,0.70791259,0.695971047,0.707891209,0.843290281,0.865347827,0.700338573,0.701669637,0.701669637
74,0.496,0.605623123,0.59168495,0.605596713,0.846488503,0.864999113,0.596002352,0.597624886,0.597624886
75,0.5,0.494326619,0.47018645,0.494295945,0.847057193,0.862661091,0.4791392,0.480386302,0.480386302
76,0.504,0.384298369,0.335384267,0.384266052,0.845508007,0.858728059,0.358030276,0.357552167,0.357552167
77,0.508,0.29196631,0.198951636,0.291936738,0.842261037,0.853520472,0.248487818,0.244310659,0.244310659
78,0.512,0.234323376,0.081217857,0.234301019,0.837656791,0.847297125,0.170351041,0.16062028,0.16062028
79,0.516,0.219637191,0.005195274,0.219624215,0.831969776,0.840266692,0.137871995,0.122042549,0.122042549
80,0.52,0.242743995,-0.015677195,0.242739442,0.825421036,0.832597616,0.151092271,0.130444441,0.130444441
81,0.524,0.289649085,0.014310261,0.289650189,0.818188776,0.824426208,0.197060161,0.17394145,0.17394145
82,0.528,0.345836228,0.077606732,0.345840169,0.810417034,0.815863136,0.258799964,0.235439094,0.235439094
83,0.532,0.401177304,0.154635523,0.401182088,0.802222607,0.806998551,0.322884512,0.300754027,0.300754027
84,0.536,0.450433078,0.231282876,0.450437586,0.793700532,0.797906149,0.381621159,0.361427156,0.361427156
85,0.54,0.491776082,0.30011146,0.491779813,0.784928403,0.788646356,0.431855594,0.413785379,0.413785379
86,0.544,0.525226913,0.358467258,0.525229717,0.775969785,0.779268865,0.47308215,0.457046726,0.457046726
87,0.548,0.551608438,0.406306592,0.551610338,0.766876897,0.769814633,0.506031136,0.491824908,0.491824908
88,0.552,0.571980843,0.444718521,0.571981934,0.757692753,0.760317484,0.531861497,0.519248724,0.519248724
89,0.556,0.587380262,0.475126516,0.587380658,0.748452852,0.750805382,0.551770917,0.540526038,0.540526038
90,0.56,0.598718667,0.498921894,0.598718479,0.739186538,0.741301464,0.566837002,0.556760164,0.556760164
91,0.564,0.606760151,0.517325412,0.606759479,0.729918089,0.731824868,0.577970954,0.568891553,0.568891553
92,0.568,0.612129362,0.531355739,0.61212829,0.720667592,0.72239141,0.585920093,0.577695121,0.577695121
93,0.572,0.615330957,0.541842171,0.615329555,0.71145166,0.713014132,0.591288295,0.583798831,0.583798831
94,0.576,0.616770747,0.549452052,0.616769072,0.702284008,0.703703756,0.594560465,0.587707839,0.587707839
95,0.58,0.616774885,0.554720082,0.616772985,0.69317593,0.694469054,0.596125453,0.589827689,0.589827689
96,0.584,0.615606012,0.558074637,0.615603924,0.68413669,0.685317155,0.596295556,0.590484325,0.590484325
97,0.588,0.613476327,0.559859724,0.613474084,0.675173839,0.676253801,0.595322401,0.58994049,0.58994049
98,0.592,0.610557995,0.560352652,0.610555621,0.666293488,0.667283559,0.593409583,0.588408836,0.588408836
99,0.596,0.606991328,0.559777992,0.606988845,0.657500527,0.658409998,0.590722603,0.586062262,0.586062262
100,0.6,0.602891218,0.55831852,0.602888643,0.648798807,0.649635839,0.587396654,0.583042024,0.583042024
101,0.604,0.598352176,0.556123759,0.598349523,0.640191301,0.640963079,0.583542709,0.579464087,0.579464087
102,0.608,0.593452296,0.553316651,0.593449577,0.631680234,0.6323931,0.579252295,0.575424107,0.575424107
103,0.612,0.588256381,0.549998784,0.588253606,0.623267186,0.623926756,0.57460124,0.571001345,0.571001345
104,0.616,0.582818417,0.546254499,0.582815594,0.614953195,0.615564448,0.569652639,0.566261764,0.566261764
105,0.62,0.577183542,0.54215413,0.577180677,0.606738827,0.607306192,0.564459196,0.561260478,0.561260478
106,0.624,0.57138962,0.537756575,0.57138672,0.598624249,0.599151673,0.559065096,0.556043706,0.556043706
107,0.628,0.565468505,0.533111345,0.565465575,0.590609283,0.591100292,0.553507504,0.550650338,0.550650338
108,0.632,0.559447062,0.528260205,0.559444105,0.582693456,0.583151204,0.547817771,0.545113195,0.545113195
109,0.636,0.553347994,0.523238501,0.553345014,0.574876041,0.575303356,0.542022408,0.539460046,0.539460046
110,0.64,0.54719052,0.518076225,0.54718752,0.567156093,0.567555516,0.536143882,0.53371444,0.53371444
111,0.644,0.540990925,0.512798895,0.540987907,0.559532478,0.559906297,0.530201261,0.527896378,0.527896378
112,0.648,0.534763018,0.50742826,0.534759985,0.552003902,0.552354178,0.524210753,0.522022876,0.522022876
113,0.652,0.528518509,0.501982891,0.528515462,0.544568929,0.544897526,0.518186137,0.516108418,0.516108418
114,0.656,0.522267316,0.496478666,0.522264258,0.537226007,0.537534608,0.512139134,0.510165337,0.510165337
115,0.66,0.516017834,0.490929165,0.516014765,0.529973475,0.530263607,0.506079704,0.50420413,0.50420413
116,0.664,0.509777147,0.485346012,0.509774068,0.522809587,0.523082635,0.500016304,0.498233725,0.498233725
117,0.668,0.50355121,0.479739148,0.503548123,0.515732516,0.515989739,0.493956097,0.492261698,0.492261698
118,0.672,0.497345009,0.474117069,0.497341915,0.50874037,0.508982912,0.487905129,0.486294464,0.486294464
119,0.676,0.491162686,0.46848702,0.491159585,0.501831194,0.502060101,0.481868484,0.480337425,0.480337425
120,0.68,0.485007652,0.462855168,0.485004545,0.495002985,0.495219209,0.475850406,0.474395115,0.474395115
121,0.684,0.478882679,0.457226736,0.478879567,0.488253693,0.488458104,0.469854412,0.468471301,0.468471301
122,0.688,0.472789984,0.451606128,0.472786866,0.481581226,0.481774621,0.463883381,0.462569088,0.462569088
123,0.692,0.466731291,0.445997031,0.466728168,0.474983457,0.475166565,0.457939635,0.456690996,0.456690996
124,0.696,0.460707894,0.4404025,0.460704767,0.468458222,0.468631712,0.452025004,0.450839031,0.450839031
125,0.7,0.454720706,0.434825036,0.454717576,0.462003329,0.462167816,0.446140884,0.445014746,0.445014746
126,0.704,0.448770302,0.429266648,0.448767168,0.455616554,0.455772603,0.440288288,0.439219291,0.439219291
127,0.708,0.442856953,0.423728911,0.442853816,0.449295645,0.449443775,0.434467886,0.433453458,0.433453458
128,0.712,0.436980663,0.418213012,0.436977522,0.443038321,0.443179011,0.428680043,0.427717718,0.427717718
129,0.716,0.431141188,0.412719787,0.431138045,0.436842275,0.436975966,0.42292485,0.422012256,0.422012256
130,0.72,0.425338067,0.407249764,0.425334921,0.430705166,0.430832266,0.417202149,0.416336994,0.416336994
131,0.724,0.419570637,0.401803189,0.419567488,0.424624628,0.424745513,0.41151156,0.410691619,0.410691619
132,0.728,0.413838049,0.396380049,0.413834897,0.41859826,0.418713279,0.405852496,0.405075603,0.405075603
133,0.732,0.408139285,0.390980101,0.408136131,0.412623628,0.412733103,0.40022418,0.399488217,0.399488217
134,0.736,0.402473168,0.385602886,0.402470012,0.406698263,0.406802492,0.394625661,0.393928547,0.393928547
135,0.74,0.396838371,0.380247746,0.396835212,0.400819655,0.400918916,0.389055828,0.388395509,0.388395509
136,0.744,0.391233424,0.374913839,0.391230263,0.394985252,0.395079802,0.383513411,0.382887854,0.382887854
137,0.748,0.385656723,0.369600148,0.38565356,0.389192457,0.389282535,0.377996997,0.377404177,0.377404177
138,0.752,0.380106531,0.364305496,0.380103366,0.38343862,0.383524448,0.372505033,0.371942926,0.371942926
139,0.756,0.374580983,0.359028544,0.374577815,0.377721038,0.377802822,0.36703583,0.366502405,0.366502405
140,0.76,0.369078086,0.353767804,0.369074916,0.372036946,0.372114879,0.361587565,0.361080774,0.361080774
141,0.764,0.363595721,0.348521643,0.363592549,0.366383511,0.366457772,0.356158287,0.355676054,0.355676054
142,0.768,0.358131639,0.343288283,0.358128465,0.360757829,0.360828586,0.350745911,0.350286126,0.350286126
143,0.772,0.352683465,0.338065801,0.352680288,0.355156916,0.355224324,0.345348224,0.34490873,0.34490873
144,0.776,0.347248685,0.332852135,0.347245506,0.349577697,0.349641903,0.339962878,0.339541461,0.339541461
145,0.78,0.341824652,0.327645077,0.341821471,0.344017004,0.344078143,0.334587387,0.334181768,0.334181768
146,0.784,0.336408571,0.322442276,0.336405388,0.33847156,0.338529761,0.329219126,0.328826946,0.328826946
147,0.788,0.330997501,0.317241229,0.330994316,0.332937975,0.332993356,0.323855323,0.323474131,0.323474131
148,0.792,0.325588337,0.312039281,0.32558515,0.327412729,0.327465403,0.318493053,0.318120294,0.318120294
149,0.796,0.320177809,0.306833616,0.320174619,0.321892163,0.321942234,0.313129229,0.312762229,0.312762229
150,0.8,0.314762464,0.301621252,0.314759272,0.316372466,0.316420032,0.307760595,0.307396541,0.307396541
