,freq,Base,lne_4001_8001_1,lne_4001_4204_1,lne_4001_4097_1,lne_4001_4094_1,lne_4001_4090_1,lne_3906_4001_2,lne_3906_4001_1
34,0.336,2.7082924413815186,2.708292445766056,2.7082924413815186,2.7082921706967698,2.70829206185701,2.7082924413815186,2.7082924467701295,2.7082924467701295
35,0.34,2.6465357397189666,2.646535750274838,2.6465357397189666,2.646535445274606,2.6465352937722635,2.6465357397189666,2.6465357491314907,2.6465357491314907
36,0.344,2.5868173130410095,2.586817331277746,2.5868173130410095,2.586816984497527,2.5868167780724,2.5868173130410095,2.586817327449847,2.586817327449847
37,0.348,2.529049252756056,2.5290492807354905,2.529049252756056,2.529048876817753,2.52904860266149,2.529049252756056,2.529049273486727,2.529049273486727
38,0.352,2.4731482738624972,2.4731483144575654,2.4731482738624972,2.473147834420775,2.4731474831172906,2.4731482738624972,2.4731483027538075,2.4731483027538075
39,0.356,2.419035429607515,2.4190354867955204,2.419035429607515,2.419034908791235,2.419034481898005,2.419035429607515,2.4190354691904496,2.4190354691904496
40,0.36,2.366635846143437,2.3666359253410674,2.366635846143437,2.366635227600168,2.366634747830633,2.366635846143437,2.3666358998401713,2.3666358998401713
41,0.364,2.315878475530452,2.315878583969603,2.315878475530452,2.3158777518159304,2.3158772693279075,2.315878475530452,2.315878547864749,2.315878547864749
42,0.368,2.2666958657356044,2.2666960128058853,2.2666958657356044,2.2666950506892216,2.2666946346188834,2.2666958657356044,2.266695962491202,2.266695962491202
43,0.372,2.2190239465622548,2.2190241438742917,2.2190239465622548,2.219023089295828,2.2190228013363726,2.2190239465622548,2.219024074703564,2.219024074703564
44,0.376,2.17280183079611,2.1728020913855435,2.17280183079611,2.1728010218296876,2.1728008880814995,2.17280183079611,2.172801997738251,2.172801997738251
45,0.38,2.127971630334842,2.1279719658991927,2.127971630334842,2.1279709903948714,2.1279709943602434,2.127971630334842,2.1279718418240807,2.1279718418240807
46,0.384,2.08447828742555,2.084478702053723,2.08447828742555,2.084477940175861,2.0844780397514207,2.08447828742555,2.0844785431378736,2.0844785431378736
47,0.388,2.042269420333529,2.0422699000805755,2.042269420333529,2.042269460068434,2.0422696105506626,2.042269420333529,2.0422697072577405,2.0422697072577405
48,0.392,2.001295179072532,2.0012956812399163,2.001295179072532,2.0012956429471576,2.001295810523658,2.001295179072532,2.001295466193823,2.001295466193823
49,0.396,1.961508101187654,1.9615085549069065,1.961508101187654,1.9615089536705794,1.9615091178821313,1.961508101187654,1.9615083434983986,1.9615083434983986
50,0.4,1.922862959420711,1.9228632891819424,1.922862959420711,1.9228640998809863,1.9228642506014082,1.922862959420711,1.9228631161637089,1.9228631161637089
51,0.404,1.885316610799866,1.8853167735958152,1.885316610799866,1.8853179071198893,1.8853180406430057,1.885316610799866,1.8853166668147405,1.8853166668147405
52,0.408,1.8488278705145653,1.8488278749323201,1.8488278705145653,1.8488292006146474,1.848829316672931,1.8488278705145653,1.8488278408239167,1.8488278408239167
53,0.412,1.8133574172441398,1.8133573085630552,1.8133574172441398,1.813358694647325,1.8133587945679597,1.8133574172441398,1.8133573327059156,1.8133573327059156
54,0.416,1.7788677121996723,1.7788675430369039,1.7788677121996723,1.7788688893180493,1.7788689750124373,1.7788677121996723,1.7788676025698298,1.7788676025698298
55,0.42,1.7453229154489722,1.7453227264870712,1.7453229154489722,1.745323974118878,1.7453240475789735,1.7453229154489722,1.745322801316291,1.745322801316291
56,0.424,1.7126887978550631,1.7126886135501214,1.7126887978550631,1.712689737701413,1.7126898007749174,1.7126887978550631,1.7126886904924328,1.7126886904924328
57,0.428,1.6809326537408662,1.6809324858665486,1.6809326537408662,1.6809334832966167,1.680933537605321,1.6809326537408662,1.6809325579472199,1.6809325579472199
58,0.432,1.6500232180776018,1.6500230706424488,1.6500232180776018,1.650023949327772,1.6500239962546464,1.6500232180776018,1.6500231349785743,1.6500231349785743
59,0.436,1.6199305893506692,1.6199304623221054,1.6199305893506692,1.6199312348229906,1.619931275529345,1.6199305893506692,1.6199305182916768,1.6199305182916768
60,0.44,1.5906261578760634,1.590626049434245,1.5906261578760634,1.5906267292820377,1.5906267647354966,1.5906261578760634,1.5906260974963955,1.5906260974963955
61,0.444,1.5620825389707131,1.5620824467071186,1.5620825389707131,1.5620830466883902,1.5620830776926002,1.5620825389707131,1.5620824877462554,1.5620824877462554
62,0.448,1.5342735104108363,1.5342734319022404,1.5342735104108363,1.53427396338585,1.5342739906079976,1.5342735104108363,1.5342734668988958,1.5342734668988958
63,0.452,1.507173953728069,1.5071738867772528,1.507173953728069,1.5071743595624845,1.5071743835572196,1.507173953728069,1.50717391665942,1.50717391665942
64,0.456,1.4807597989934291,1.4807597417049028,1.4807597989934291,1.4807601641048502,1.4807601853344101,1.4807597989934291,1.4807597672916768,1.4807597672916768
65,0.46,1.4550079728087117,1.4550079235888997,1.4550079728087117,1.4550083026032814,1.4550083214541152,1.4550079728087117,1.4550079455782428,1.4550079455782428
66,0.464,1.4298963492705474,1.4298963067974275,1.4298963492705474,1.4298966483051019,1.4298966651014555,1.4298963492705474,1.429896325773222,1.429896325773222
67,0.468,1.4054037037029543,1.4054036668866219,1.4054037037029543,1.4054039758271923,1.4054039908421652,1.4054037037029543,1.4054036833328107,1.4054036833328107
68,0.472,1.3815096689757902,1.3815096369195403,1.3815096689757902,1.3815099174527286,1.3815099309172483,1.3815096689757902,1.3815096512356653,1.3815096512356653
69,0.476,1.3581946942430558,1.3581946662087376,1.3581946942430558,1.3581949218492102,1.3581949339593176,1.3581946942430558,1.3581946787244374,1.3581946787244374
70,0.48,1.335440005948314,1.3354399813269888,1.335440005948314,1.3354402150562033,1.335440225978979,1.335440005948314,1.3354399923145945,1.3354399923145945
71,0.484,1.3132275709559222,1.3132275492436651,1.3132275709559222,1.3132277636017076,1.3132277734800994,1.3132275709559222,1.3132275589287499,1.3132275589287499
72,0.488,1.2915400616768467,1.2915400424550716,1.2915400616768467,1.2915402396156999,1.2915402485724712,1.2915400616768467,1.291540051025109,1.291540051025109
73,0.492,1.270360823066904,1.2703608059864873,1.270360823066904,1.2703609878183646,1.2703609959593287,1.270360823066904,1.2703608135978857,1.2703608135978857
74,0.496,1.2496738413835633,1.249673826152073,1.2496738413835633,1.2496739942687698,1.2496740016854528,1.2496738413835633,1.249673832935859,1.249673832935859
75,0.5,1.2294637145950968,1.2294637009665272,1.2294637145950968,1.2294638567674276,1.2294638635392685,1.2294637145950968,1.2294637070329246,1.2294637070329246
76,0.504,1.2097156243428742,1.2097156121093835,1.2097156243428742,1.2097157568132577,1.2097157630094308,1.2097156243428742,1.2097156175515094,1.2097156175515094
77,0.508,1.190415309364157,1.1904152983494007,1.190415309364157,1.1904154330220544,1.190415438702985,1.190415309364157,1.1904153032462514,1.1904153032462514
78,0.512,1.1715490402887796,1.1715490303425202,1.1715490402887796,1.1715491559196467,1.1715491611382796,1.1715490402887796,1.1715490347613864,1.1715490347613864
79,0.516,1.153103595728727,1.153103586722453,1.153103595728727,1.1531037040286045,1.1531037088314648,1.153103595728727,1.153103590720883,1.153103590720883
80,0.52,1.1350662395848277,1.1350662314081847,1.1350662395848277,1.1350663411725856,1.1350663456006718,1.1350662395848277,1.1350662350355885,1.1350662350355885
81,0.524,1.1174246994996355,1.1174246920575075,1.1174246994996355,1.1174247949272877,1.1174247990168242,1.1174246994996355,1.1174246953564646,1.1174246953564646
82,0.528,1.1001671463900724,1.100167139600182,1.1001671463900724,1.1001672361514974,1.100167239934574,1.1001671463900724,1.1001671426075177,1.1001671426075177
83,0.532,1.0832821749975854,1.0832821687885157,1.0832821749975854,1.083282259535934,1.0832822630410488,1.0832821749975854,1.0832821715361898,1.0832821715361898
84,0.536,1.066758785397476,1.0667587797070297,1.066758785397476,1.0667588651114837,1.0667588683640041,1.066758785397476,1.0667587822228723,1.0667587822228723
85,0.54,1.050586365412671,1.0505863601865097,1.050586365412671,1.0505864406620573,1.0505864436846168,1.050586365412671,1.0505863624948306,1.0505863624948306
86,0.544,1.034754673880582,1.0347546690710874,1.034754673880582,1.034754744990686,1.034754747803522,1.034754673880582,1.0347546711931879,1.0347546711931879
87,0.548,1.0192538247248224,1.0192538202901447,1.0192538247248224,1.0192538919905985,1.0192538946118455,1.0192538247248224,1.0192538222447438,1.0192538222447438
88,0.552,1.0040742717864988,1.0040742676897532,1.0040742717864988,1.0040743354759676,1.004074337921908,1.0040742717864988,1.0040742694933475,1.0040742694933475
89,0.556,0.9892067943724653,0.9892067905810566,0.9892067943724653,0.9892068547297076,0.9892068570149894,0.9892067943724653,0.9892067922482235,0.9892067922482235
90,0.56,0.9746424834805063,0.9746424799655554,0.9746424834805063,0.9746425407282683,0.9746425428660939,0.9746424834805063,0.974642481509209,0.974642481509209
91,0.564,0.9603727286637376,0.9603727253995951,0.9603727286637376,0.9603727830057034,0.9603727850079953,0.9603727286637376,0.9603727268312051,0.9603727268312051
92,0.568,0.9463892054987212,0.9463892024625524,0.9463892054987212,0.9463892571215006,0.9463892589990427,0.9463892054987212,0.9463892037923295,0.9463892037923295
93,0.572,0.9326838636238323,0.9326838607952604,0.9326838636238323,0.9326839126987068,0.9326839144612702,0.9326838636238323,0.9326838620323159,0.9326838620323159
94,0.576,0.9192489153163109,0.9192489126771153,0.9192489153163109,0.9192489620007706,0.919248963657223,0.9192489153163109,0.9192489138295965,0.9192489138295965
95,0.58,0.906076824578218,0.9060768221120693,0.906076824578218,0.9060768690173139,0.9060768705757164,0.906076824578218,0.9060768231872778,0.9060768231872778
96,0.584,0.8931602967031398,0.8931602943953753,0.8931602967031398,0.8931603390306839,0.8931603404983748,0.8931602967031398,0.8931602953998677,0.8931602953998677
97,0.588,0.8804922682970383,0.8804922661344657,0.8804922682970383,0.880492308636666,0.8804923100203351,0.8804922682970383,0.8804922670741404,0.8804922670741404
98,0.592,0.8680658977280612,0.8680658956987899,0.8680658977280612,0.8680659361941748,0.8680659374999308,0.8680658977280612,0.8680658965789645,0.8680658965789645
99,0.596,0.8558745559814472,0.855874554074739,0.8558745559814472,0.8558745926800574,0.8558745939134844,0.8558745559814472,0.8558745549002154,0.8558745549002154
100,0.6,0.843911817896895,0.8439118161030363,0.843911817896895,0.8439118529263709,0.8439118540925813,0.843911817896895,0.843911816878158,0.843911816878158
101,0.604,0.8321714537669013,0.8321714520770909,0.8321714537669013,0.832171487218643,0.8321714883223231,0.8321714537669013,0.832171452805794,0.832171452805794
102,0.608,0.8206474212756282,0.8206474196818782,0.8206474212756282,0.8206474532346679,0.820647454280119,0.8206474212756282,0.8206474203677357,0.8206474203677357
103,0.612,0.8093338577588344,0.8093338562538835,0.8093338577588344,0.809333888304377,0.8093338892955512,0.8093338577588344,0.8093338569001428,0.8093338569001428
104,0.616,0.7982250727662935,0.7982250713435318,0.7982250727662935,0.7982251019722041,0.798225102912737,0.7982250727662935,0.7982250719531494,0.7982250719531494
105,0.62,0.7873155409089615,0.7873155395623626,0.7873155409089615,0.787315568844202,0.7873155697374425,0.7873155409089615,0.7873155401380342,0.7873155401380342
106,0.624,0.7765998949738934,0.7765998936979546,0.7765998949738934,0.7765999217029197,0.7765999225519558,0.7765998949738934,0.7765998942421418,0.7765998942421418
107,0.628,0.7660729192906036,0.7660729180802951,0.7660729192906036,0.7660729448737243,0.7660729456814058,0.7660729192906036,0.7660729185952482,0.7660729185952482
108,0.632,0.7557295433331824,0.7557295421838991,0.7557295433331824,0.755729567826882,0.7557295685958425,0.7557295433331824,0.755729542671678,0.755729542671678
109,0.636,0.7455648355430387,0.7455648344505595,0.7455648355430387,0.7455648590002729,0.7455648597329481,0.7455648355430387,0.7455648349130527,0.7455648349130527
110,0.64,0.7355739973576276,0.7355739963180785,0.7355739973576276,0.7355740198280918,0.7355740205267366,0.7355739973576276,0.7355739967570197,0.7355739967570197
111,0.644,0.7257523574309628,0.7257523564407843,0.7257523574309628,0.7257523789613345,0.7257523796280387,0.7257523574309628,0.7257523568577662,0.7257523568577662
112,0.648,0.7160953660320772,0.7160953650879945,0.7160953660320772,0.7160953866662388,0.7160953873029411,0.7160953660320772,0.7160953654844823,0.7160953654844823
113,0.652,0.7065985896079063,0.7065985887069036,0.7065985896079063,0.7065986093871487,0.7065986099956486,0.7065985896079063,0.7065985890842472,0.7065985890842472
114,0.656,0.6972577054973176,0.6972577046366142,0.6972577054973176,0.6972577244605245,0.6972577250424947,0.6972577054973176,0.6972577049960573,0.6972577049960573
115,0.66,0.6880684967831919,0.6880684959602211,0.6880684967831919,0.6880685149670108,0.6880685155240062,0.6880684967831919,0.6880684963029131,0.6880684963029131
116,0.664,0.6790268472695825,0.6790268464819725,0.6790268472695825,0.6790268647085791,0.6790268652420479,0.6790268472695825,0.6790268468089748,0.6790268468089748
117,0.668,0.6701287365710275,0.6701287358165854,0.6701287365710275,0.6701287532978296,0.6701287538091207,0.6701287365710275,0.6701287361288792,0.6701287361288792
118,0.672,0.6613702353010732,0.6613702345777682,0.6613702353010732,0.6613702513465022,0.6613702518368727,0.6613702353010732,0.6613702348762627,0.6613702348762627
119,0.676,0.6527475003469742,0.6527474996529246,0.6527475003469742,0.6527475157401645,0.6527475162107877,0.6527475003469742,0.6527474999384617,0.6527474999384617
120,0.68,0.644256770217359,0.6442567695508191,0.644256770217359,0.6442567849858706,0.644256785437842,0.644256770217359,0.6442567698241805,0.6442567698241805
121,0.684,0.6358943604493981,0.6358943598087476,0.6358943604493981,0.6358943746193184,0.635894375053662,0.6358943604493981,0.635894360070658,0.635894360070658
122,0.688,0.6276566590616579,0.6276566584453909,0.6276566590616579,0.6276566726576965,0.6276566730753697,0.6276566590616579,0.6276566586965246,0.6276566586965246
123,0.692,0.6195401220383768,0.619540121445093,0.6195401220383768,0.6195401350839539,0.6195401354858521,0.6195401220383768,0.6195401216860769,0.6195401216860769
124,0.696,0.6115412688303464,0.6115412682587418,0.6115412688303464,0.6115412813476724,0.6115412817346346,0.6115412688303464,0.6115412684901593,0.6115412684901593
125,0.7,0.603656677856892,0.6036566773057525,0.603656677856892,0.603656689867043,0.6036566902398555,0.603656677856892,0.6036566775281471,0.6036566775281471
126,0.704,0.5958829819926487,0.5958829814608417,0.5958829819926487,0.5958829935156362,0.5958829938750357,0.5958829819926487,0.5958829816747199,0.5958829816747199
127,0.708,0.5882168640218587,0.5882168635083279,0.5882168640218587,0.588216875076694,0.5882168754233722,0.5882168640218587,0.5882168637141625,0.5882168637141625
128,0.712,0.5806550520417997,0.5806550515455585,0.5806550520417997,0.5806550626465533,0.5806550629811597,0.5806550520417997,0.5806550517437911,0.5806550517437911
129,0.716,0.5731943147956318,0.5731943143157583,0.5731943147956318,0.5731943249674895,0.573194325290634,0.5731943147956318,0.573194314506801,0.573194314506801
130,0.72,0.565831456913436,0.5658314564490677,0.565831456913436,0.5658314666687508,0.5658314669810065,0.565831456913436,0.5658314566333068,0.5658314566333068
131,0.724,0.5585633140384548,0.5585633135887854,0.5585633140384548,0.5585633233927948,0.558563323694701,0.5585633140384548,0.5585633137665814,0.5585633137665814
132,0.728,0.5513867478135076,0.5513867473777814,0.5513867478135076,0.5513867567817001,0.5513867570737644,0.5513867478135076,0.5513867475494719,0.5513867475494719
133,0.732,0.5442986407002146,0.5442986402777232,0.5442986407002146,0.5442986492963895,0.5442986495790897,0.5442986407002146,0.5442986404436256,0.5442986404436256
134,0.736,0.5372958906009722,0.5372958901910515,0.5372958906009722,0.5372958988385997,0.5372958991123862,0.5372958906009722,0.5372958903514624,0.5372958903514624
135,0.74,0.530375405250504,0.5303754048525312,0.530375405250504,0.5303754131424325,0.5303754134077295,0.530375405250504,0.5303754050077292,0.5303754050077292
136,0.744,0.5235340963402613,0.5235340959536512,0.5235340963402613,0.52353410389875,0.5235341041559577,0.5235340963402613,0.5235340961038976,0.5235340961038976
137,0.748,0.5167688733348096,0.5167688729590122,0.5167688733348096,0.5167688805715615,0.5167688808210578,0.5167688733348096,0.516768873104553,0.516768873104553
138,0.752,0.5100766369346227,0.5100766365691213,0.5100766369346227,0.5100766438608142,0.5100766441029555,0.5100766369346227,0.5100766367101872,0.5100766367101872
139,0.756,0.5034542721342232,0.5034542717785317,0.5034542721342232,0.5034542787605321,0.5034542789956553,0.5034542721342232,0.5034542719153398,0.5034542719153398
140,0.76,0.496898640818302,0.49689864047196247,0.496898640818302,0.4968986471549333,0.49689864738335665,0.496898640818302,0.49689864060471717,0.49689864060471717
141,0.764,0.49040657383114605,0.49040657349372757,0.49040657383114605,0.49040657988785746,0.49040658010988203,0.49040657383114605,0.4904065736226215,0.4904065736226215
142,0.768,0.4839748624462501,0.4839748621173461,0.4839748624462501,0.48397486823237446,0.4839748684482848,0.4839748624462501,0.48397486224256053,0.48397486224256053
143,0.772,0.47760024915315824,0.4776002488323862,0.47760024915315824,0.47760025467762585,0.47760025488769126,0.47760024915315824,0.4776002489540918,0.4776002489540918
144,0.776,0.47127941766717757,0.4712794173541758,0.47127941766717757,0.4712794229385359,0.4712794231430115,0.47127941766717757,0.4712794174725339,0.4712794174725339
145,0.78,0.465008982054288,0.4650089817487156,0.465008982054288,0.46500898708072147,0.4650089872798488,0.465008982054288,0.4650089818638782,0.4650089818638782
146,0.784,0.4587854748480297,0.4587854745495646,0.4587854748480297,0.45878547963737787,0.4587854798313855,0.4587854748480297,0.4587854746616752,0.4587854746616752
147,0.788,0.45260533401694814,0.4526053337252858,0.45260533401694814,0.4526053385767221,0.45260533876582754,0.45260533401694814,0.4526053338344801,0.4526053338344801
148,0.792,0.44646488861980077,0.4464648883346536,0.44646488861980077,0.4464648929572001,0.44646489314160875,0.44646488861980077,0.44646488844105975,0.44646488844105975
149,0.796,0.440360342960574,0.44036034268166996,0.440360342960574,0.4403603470825014,0.4403603472624086,0.440360342960574,0.4403603427854089,0.4403603427854089
150,0.8,0.43428775902565114,0.4342877587527327,0.43428775902565114,0.4342877629387269,0.4342877631143178,0.43428775902565114,0.43428775885391885,0.43428775885391885
