time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,167.37368830847498,3843.5975928044336,207.74348610118233,184.46956590311328,60.0,0.0
0.01,167.37368830902224,3843.597592622675,,,,
0.02,167.37368831206004,3843.597590567909,,,,
0.03,167.373688320213,3843.5975874572005,,,,
0.04,167.37368833514915,3843.597583387154,,,,
0.05,167.37368835711337,3843.597578324404,,,,
0.06,167.37368838506035,3843.597572214756,,,,
0.07,167.37368841659242,3843.597564997062,,,,
0.08,167.37368844788062,3843.597556577804,,,,
0.09,167.37368847357908,3843.597546851862,,,,
0.1,167.37368848670354,3843.597535716112,,,,
0.11,167.37368847848592,3843.5975230345466,,,,
0.125,167.37368840055038,3843.5975018626623,,,,
0.14,167.3736882061165,3843.597475470018,,,,
0.155,167.3736878391387,3843.597443970518,,,,
0.17,167.37368722985588,3843.597406677214,,,,
0.185,167.37368629420087,3843.5973627453795,,,,
0.2,167.3736849323617,3843.597311298372,,,,
0.215,167.37368302748786,3843.5972512496082,,,,
0.23,167.37368044455374,3843.5971814217764,,,,
0.245,167.37367702913852,3843.5971006203818,,,,
0.26,167.37367260632448,3843.597007414593,,,,
0.275,167.37366697977328,3843.5969002633324,,,,
0.297,167.37365576337865,3843.596719883166,,,,
0.32,167.3736405111594,3843.596490210116,,,,
0.342,167.37362026708922,3843.5962122165843,,,,
0.365,167.37359394533803,3843.5958790584677,,,,
0.387,167.37356033604658,3843.5954819137337,,,,
0.41,167.37351810434046,3843.5950126374646,,,,
0.432,167.37346579345822,3843.5944605163468,,,,
0.455,167.3734018307327,3843.5938149091553,,,,
0.477,167.37332453395683,3843.593064787522,,,,
0.5,167.37323212061335,3843.5921971046905,,,,
0.522,167.37312271922684,3843.5911990128016,,,,
0.556,167.3729221309482,3843.589519011714,,,,
0.59,167.37267193680162,3843.587375691871,,,,
0.624,167.37236499673384,3843.584802395645,,,,
0.657,167.37199413104355,3843.5817393055095,,,,
0.691,167.37155224494248,3843.5781200517777,,,,
0.725,167.3710324605725,3843.57388317624,,,,
0.759,167.37042829207854,3843.5689537317867,,,,
0.792,167.3697344431317,3843.5628602205097,,,,
0.826,167.36894631842785,3843.5567726978697,,,,
0.86,167.3680596159584,3843.5488335781097,,,,
0.894,167.36707102020165,3843.5409424456643,,,,
