time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,130.28068831788846,2341.818694630507,145.5918627407013,141.1506057323735,36.757,0.0
0.01,130.2806883184413,2341.8186940271576,,,,
0.02,130.28068832136915,2341.818691904431,,,,
0.03,130.2806883289546,2341.818688446946,,,,
0.04,130.28068834248893,2341.818683745286,,,,
0.05,130.28068836189712,2341.818677740849,,,,
0.06,130.28068838582644,2341.8186703356396,,,,
0.07,130.28068841159072,2341.8186614180167,,,,
0.08,130.28068843509303,2341.8186508476615,,,,
0.09,130.28068845074284,2341.8186384627597,,,,
0.1,130.2806884513382,2341.8186240900104,,,,
0.11,130.280688427925,2341.8186075272915,,,,
0.125,130.28068832191218,2341.8185796293265,,,,
0.14,130.28068809277477,2341.8185442978347,,,,
0.155,130.28068768430546,2341.8185015948866,,,,
0.17,130.2806870269498,2341.818450538038,,,,
0.185,130.28068603719652,2341.8183898848188,,,,
0.2,130.28068461619762,2341.8183183010906,,,,
0.215,130.28068264853488,2341.818234269343,,,,
0.23,130.28068000113717,2341.8181361124607,,,,
0.245,130.28067652212448,2341.8180220476706,,,,
0.26,130.28067203977037,2341.8178900840594,,,,
0.275,130.28066636164112,2341.817738079104,,,,
0.297,130.28065509418033,2341.817481871087,,,,
0.32,130.280639838782,2341.8171555550416,,,,
0.342,130.2806196630977,2341.816760042908,,,,
0.365,130.28059351041762,2341.8162861826695,,,,
0.387,130.28056020544886,2341.8157220448043,,,,
0.41,130.28051845369475,2341.8150555728666,,,,
0.432,130.2804668448573,2341.8142731246753,,,,
0.455,130.28040385882383,2341.813360171713,,,,
0.477,130.28032787210014,2341.8123011110033,,,,
0.5,130.2802371672082,2341.8110792102443,,,,
0.522,130.28012994396596,2341.809676850022,,,,
0.556,130.279933689738,2341.807321772043,,,,
0.59,130.27968935317935,2341.8043380032786,,,,
0.624,130.27939010736273,2341.8007616170316,,,,
0.657,130.27902910882813,2341.796523413537,,,,
0.691,130.27859961725432,2341.791533684471,,,,
0.725,130.27809512233478,2341.7857153979,,,,
0.759,130.27750951048034,2341.778973975589,,,,
0.792,130.2768378008074,2341.7706903656963,,,,
0.826,130.27607577369244,2341.7623942725268,,,,
0.86,130.27521945715512,2341.75171222113,,,,
0.894,130.2742658730992,2341.7410441299053,,,,
0.944,130.2726490630547,2341.7206955595816,,,,
0.995,130.27080997275027,2341.6976322373994,,,,
1.0,130.27060697846085,2341.6949963937213,,,,
1.005,130.27289176024274,885.2415924578445,,,,
1.012,130.27962533612487,879.189197079032,,,,
1.022,130.29772548131575,872.522108173116,,,,
1.032,130.32884067301092,868.8807528421734,,,,
1.042,130.37409216167066,867.5235907828708,,,,
1.052,130.4341203081429,867.9710001618404,,,,
1.062,130.5092336500453,869.8890762875142,,,,
1.072,130.59951503648526,873.0432113341238,,,,
1.08,130.68733408866808,876.5595489629657,,,,
1.085,130.74424491812812,1681.5639366537637,,,,
1.092,130.82202554208766,1708.9465627611385,,,,
1.102,130.9418449484807,1746.0838442114725,,,,
1.112,131.0652911413309,1778.3232428511715,,,,
1.122,131.19107440155022,1806.9996739349565,,,,
1.132,131.31833677127162,1832.9997453403316,,,,
1.142,131.44653159145,1856.9761983355495,,,,
1.152,131.57533530357244,1879.3685035275707,,,,
1.162,131.70458046318686,1900.478736354774,,,,
1.172,131.83420726575747,1920.5232974027756,,,,
1.182,131.96422782665326,1939.6540143034758,,,,
1.192,132.09470914928818,1957.9562727070165,,,,
1.202,132.22572476585603,1975.5606514731928,,,,
1.212,132.35735849834055,1992.4642345398083,,,,
1.222,132.48971264476432,2008.7228499936853,,,,
1.232,132.62287153274903,2024.364630851949,,,,
1.242,132.75690468903338,2039.4126311076627,,,,
1.252,132.89186254276865,2053.878331265602,,,,
1.262,133.02777324596917,2067.7731287588617,,,,
1.272,133.16464069695445,2081.1101027117616,,,,
1.282,133.3024435082027,2093.894330577601,,,,
1.292,133.44113449622571,2106.1321828502187,,,,
1.302,133.58064087548152,2117.834774415698,,,,
1.312,133.7208650822701,2129.007233587866,,,,
1.322,133.86168583810536,2139.6554038787376,,,,
1.332,134.00295963624845,2149.7916130480753,,,,
1.342,134.14452269348158,2159.423530389367,,,,
1.352,134.28619297972557,2168.558337540541,,,,
1.362,134.42777246350212,2177.210568920327,,,,
1.372,134.56904970292635,2185.391399939684,,,,
1.382,134.70980240233592,2193.1100254029934,,,,
1.392,134.849800005958,2200.3832673001625,,,,
1.402,134.98880653141876,2207.2260150460634,,,,
1.412,135.12658312453937,2213.647472988592,,,,
1.422,135.26289108890873,2219.6713170441985,,,,
1.432,135.3974944737924,2225.3110681317007,,,,
1.442,135.53016222451703,2230.58444521103,,,,
1.452,135.66067086388932,2235.5089337241716,,,,
1.462,135.78880674978842,2240.1035330579352,,,,
1.472,135.91436817214418,2244.387772990525,,,,
1.482,136.03716731169746,2248.3805799033794,,,,
1.492,136.15703194705938,2252.102000248328,,,,
1.502,136.27380693755237,2255.572646741928,,,,
1.512,136.38735553323326,2258.8121257473617,,,,
1.522,136.49756041071987,2261.840762306874,,,,
1.532,136.60432444942558,2264.6793627160455,,,,
1.542,136.70757132421622,2267.347441646406,,,,
1.552,136.8072458296237,2269.864657255174,,,,
1.562,136.90331393734564,2272.251175153094,,,,
1.572,136.9957626821809,2274.525475865018,,,,
1.582,137.0846059105105,2276.7143043872557,,,,
1.592,137.16986546926216,2278.8124402218837,,,,
1.602,137.25158184925402,2280.858346676839,,,,
1.612,137.3298264177617,2282.861812004965,,,,
1.622,137.4046825851018,2284.8389286884303,,,,
1.632,137.4762495324889,2286.8007511451165,,,,
1.642,137.54464102878302,2288.7642590128426,,,,
1.652,137.60998408544475,2290.7418438822697,,,,
1.662,137.67241737419158,2292.740769743747,,,,
1.672,137.73208948424823,2294.7740105766857,,,,
1.682,137.78915736136906,2296.8513823814455,,,,
1.692,137.84378461836644,2298.9761960444966,,,,
1.702,137.89613969685757,2301.15692564168,,,,
1.712,137.94639426853115,2303.4005600431615,,,,
1.722,137.9947171673188,2305.719240632565,,,,
1.732,138.04128591371074,2308.079874505778,,,,
1.742,138.08627629568542,2310.522271488503,,,,
1.752,138.12985235995012,2313.0309157167167,,,,
1.762,138.17217822389966,2315.605070669964,,,,
1.772,138.21341216791785,2318.2460887034695,,,,
1.782,138.2537056343748,2320.9471584286284,,,,
1.792,138.2932020632448,2323.703409204814,,,,
1.802,138.33203598978307,2326.5137620136065,,,,
1.812,138.3703323965298,2329.3693826956724,,,,
1.822,138.40820595756617,2332.2619730649944,,,,
1.832,138.44576050293387,2335.188420305168,,,,
1.842,138.48308879068185,2338.138794424563,,,,
1.852,138.52027218272497,2341.1021753132154,,,,
1.862,138.55738047837312,2344.0739753910566,,,,
1.872,138.59447208460978,2347.0440404093083,,,,
1.882,138.63159410333841,2349.999804393076,,,,
1.892,138.6687825001408,2352.9356960550126,,,,
1.902,138.70606261538654,2355.842206908291,,,,
1.912,138.7434496085925,2358.706022029465,,,,
1.922,138.78094890277873,2361.5211587851195,,,,
1.932,138.82455392565538,2364.279298209899,,,,
1.942,138.87224524473112,2366.9674460782944,,,,
1.952,138.9197823789827,2369.579489161276,,,,
1.962,138.9671252527208,2372.1091152444383,,,,
1.972,139.01422814649965,2374.538322691005,,,,
1.982,139.06104040870048,2376.880704825483,,,,
1.992,139.10750737104274,2379.110386949077,,,,
2.002,139.15357149975554,2381.22532635679,,,,
2.012,139.19917325138772,2383.220276832263,,,,
2.022,139.244251994271,2385.0935059214776,,,,
2.032,139.28874702717047,2386.8366365904208,,,,
2.042,139.33259833097134,2388.4453167287647,,,,
2.052,139.37574743675333,2389.9200461394976,,,,
2.062,139.41813836212373,2391.2551813629934,,,,
2.072,139.45971825297494,2392.4472004153668,,,,
2.082,139.500438069717,2393.4989647270504,,,,
2.092,139.5402533727291,2394.4074648012142,,,,
2.102,139.5791248076598,2395.170234983542,,,,
2.112,139.6170185652365,2395.7920844778,,,,
2.122,139.6539069686853,2396.2728508188366,,,,
2.132,139.68976877612744,2396.6111802619175,,,,
2.142,139.7245893925147,2396.8134300605197,,,,
2.152,139.758361232626,2396.8822714834487,,,,
2.162,139.7910838333334,2396.817439849632,,,,
2.172,139.82276381909153,2396.626481189085,,,,
2.182,139.85341503410876,2396.3146624604115,,,,
2.192,139.88305847407065,2395.882878984231,,,,
2.202,139.91172202653243,2395.3393749556662,,,,
