time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,160.8224497192434,1741.1156620619618,195.46843047411383,181.61278332133116,60.0,0.0
0.01,160.8224497198333,1741.1156616788512,,,,
0.02,160.82244972299875,1741.1156606418324,,,,
0.03,160.82244973130463,1741.1156590610408,,,,
0.04,160.82244974632937,1741.1156569771022,,,,
0.05,160.82244976825305,1741.1156543727088,,,,
0.06,160.82244979596305,1741.1156512167115,,,,
0.07,160.82244982699706,1741.1156474737747,,,,
0.08,160.82244985746465,1741.115643093483,,,,
0.09,160.82244988196325,1741.1156380190246,,,,
0.1,160.82244989345753,1741.1156321926892,,,,
0.11,160.82244988313522,1741.1156255412936,,,,
0.125,160.82244980110863,1741.115614416949,,,,
0.14,160.82244960138505,1741.1156005042988,,,,
0.155,160.82244922784412,1741.1155838569534,,,,
0.17,160.82244861075299,1741.1155641102346,,,,
0.185,160.82244766614264,1741.1155408104648,,,,
0.2,160.8224462943797,1741.1155134843834,,,,
0.215,160.82244437888292,1741.11548155876,,,,
0.23,160.82244178499656,1741.1154444065094,,,,
0.245,160.82243835878108,1741.1154013880057,,,,
0.26,160.8224339259209,1741.115351750951,,,,
0.275,160.82242829081054,1741.1152946766974,,,,
0.297,160.82241706654654,1741.1151985934453,,,,
0.32,160.82240181548488,1741.115076316648,,,,
0.342,160.82238158600137,1741.1149283377954,,,,
0.365,160.82235529771015,1741.1147510913802,,,,
0.387,160.82232174719206,1741.114539960222,,,,
0.41,160.82227960706035,1741.1142906199707,,,,
0.432,160.82222742913325,1741.1139975237274,,,,
0.455,160.82216365047074,1741.1136551002828,,,,
0.477,160.8220865997662,1741.1132575660304,,,,
0.5,160.82199450656276,1741.1127981784664,,,,
0.522,160.8218855125869,1741.1122702247953,,,,
0.556,160.8216857336605,1741.1113822986752,,,,
0.59,160.82143663197905,1741.1102520009017,,,,
0.624,160.8211311256906,1741.1088961089322,,,,
0.657,160.82076209772111,1741.1072845217084,,,,
0.691,160.82032251927424,1741.1053827941807,,,,
0.725,160.81980558093642,1741.1031593839728,,,,
0.759,160.8192048668467,1741.100575846785,,,,
0.792,160.81851514052497,1741.097388323259,,,,
0.826,160.81773187881532,1741.094202589642,,,,
0.86,160.8168508429357,1741.0900619121187,,,,
0.894,160.81586878280393,1741.0859425375243,,,,
0.944,160.81420173180203,1741.078019012217,,,,
