time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,199.98434878874428,2478.371609699567,359.9822029146915,253.73094998659957,60.0,0.0
0.01,199.98434878931357,2478.37160966118,,,,
0.02,199.98434879248865,2478.371608961081,,,,
0.03,199.98434880109025,2478.3716080363956,,,,
0.04,199.98434881706066,2478.3716069007282,,,,
0.05,199.98434884093243,2478.3716055510035,,,,
0.06,199.98434887192928,2478.3716039824785,,,,
0.07,199.98434890790574,2478.3716021910923,,,,
0.08,199.9843489452643,2478.371600160201,,,,
0.09,199.98434897886852,2478.3715978729733,,,,
0.1,199.9843490019183,2478.3715953181527,,,,
0.11,199.98434900580014,2478.3715924709322,,,,
0.125,199.98434895040268,2478.3715877935097,,,,
0.14,199.98434878396944,2478.371582131626,,,,
0.155,199.9843484504588,2478.3715755188796,,,,
0.17,199.9843478798692,2478.371567812194,,,,
0.185,199.98434698757586,2478.3715588443374,,,,
0.2,199.98434567283886,2478.3715484561735,,,,
0.215,199.98434381745514,2478.3715363971187,,,,
0.23,199.98434128457197,2478.371522405856,,,,
0.245,199.98433791741505,2478.3715062485203,,,,
0.26,199.98433353812527,2478.371487553566,,,,
0.275,199.98432794677132,2478.371465991473,,,,
0.297,199.98431675725467,2478.3714295514637,,,,
0.32,199.9843014857261,2478.371382480307,,,,
0.342,199.9842811541969,2478.371324939809,,,,
0.365,199.98425465008083,2478.37125509807,,,,
0.387,199.98422073178068,2478.3711706037325,,,,
0.41,199.984178027374,2478.371069487413,,,,
0.432,199.98412503744268,2478.370948709301,,,,
0.455,199.98406014088545,2478.370805385696,,,,
0.477,199.98398160114613,2478.3706365854214,,,,
0.5,199.9838875754261,2478.3704383813697,,,,
0.522,199.9837761261176,2478.370207235096,,,,
0.556,199.98357147611765,2478.3698135166583,,,,
0.59,199.98331580489022,2478.3692967857337,,,,
0.624,199.98300167832448,2478.368667573972,,,,
0.657,199.98262159970375,2478.36790428292,,,,
0.691,199.9821681382214,2478.3669863239766,,,,
0.725,199.9816340652715,2478.365894858923,,,,
0.759,199.98101253524777,2478.3646044403763,,,,
0.792,199.98029794160456,2478.3629733251955,,,,
0.826,199.97948531446187,2478.3613459444996,,,,
0.86,199.97857002100866,2478.359152132557,,,,
0.894,199.97754839865436,2478.3569823471685,,,,
0.944,199.97581129776967,2478.3526677914188,,,,
0.995,199.97382897908247,2478.347677500419,,,,
1.0,199.9736094320272,2478.3470928267616,,,,
1.005,199.97662565830615,1462.9727689189604,,,,
1.012,199.985369482095,1465.8343258875834,,,,
1.022,200.00862583169456,1470.0917150499915,,,,
1.032,200.0482391539157,1474.6323506239844,,,,
1.042,200.1055129052155,1479.7266725660565,,,,
1.052,200.18125900118181,1485.5151103115445,,,,
1.062,200.27595780352237,1492.0528799720078,,,,
1.072,200.38987259394412,1499.3427357089156,,,,
1.08,200.50092150956507,1506.013499328707,,,,
1.085,200.5731958748206,3670.561177355671,,,,
1.092,200.67242089747631,3696.580479963363,,,,
1.102,200.8263848176106,3733.678561581317,,,,
1.112,200.98707658873502,3768.2134299063987,,,,
1.122,201.1534331808031,3800.6785682776963,,,,
1.132,201.32485359450504,3831.443063122517,,,,
1.142,201.50106419420433,3860.757078057344,,,,
1.152,201.6820163322911,3888.7900351951457,,,,
1.162,201.8678123021727,3915.6575755460926,,,,
1.172,202.05864976552914,3941.438954004884,,,,
1.182,202.2547825817291,3966.190924308581,,,,
1.192,202.45649037730195,3989.949788605445,,,,
1.202,202.6640545168771,4012.740189728096,,,,
1.212,202.8777429106162,4034.5820282213044,,,,
1.222,203.09781453423648,4055.4955681437077,,,,
1.232,203.3244538261254,4075.469502628575,,,,
1.242,203.55780364238504,4094.537910392258,,,,
1.252,203.79799716918012,4112.704449454829,,,,
1.262,204.0450980247586,4129.98046375669,,,,
1.272,204.29911752721776,4146.383466599507,,,,
1.282,204.56001420089416,4161.928095259265,,,,
1.292,204.82769400319108,4176.628343949269,,,,
1.302,205.10201144090746,4190.509167928337,,,,
1.312,205.3827715037507,4203.588179466799,,,,
1.322,205.66973202120474,4215.887326064636,,,,
1.332,205.9626065862514,4227.433393337171,,,,
1.342,206.26106801179174,4238.248906778896,,,,
1.352,206.56475202273612,4248.359798872484,,,,
1.362,206.87326130364443,4257.794523548372,,,,
1.372,207.1861698647476,4266.579480334446,,,,
1.382,207.5030274773679,4274.741414597707,,,,
1.392,207.8233642393924,4282.309040242348,,,,
1.402,208.14669460818533,4289.307687757036,,,,
1.412,208.47252361522112,4295.770781811511,,,,
1.422,208.80035133069686,4301.721515197389,,,,
1.432,209.1296759068294,4307.187859964115,,,,
1.442,209.4599988977665,4312.196378528251,,,,
1.452,209.79082959835534,4316.772002141462,,,,
1.462,210.12168913437245,4320.940415344188,,,,
1.472,210.45214522951562,4324.713626241504,,,,
1.482,210.78172316523128,4328.157840661387,,,,
1.492,211.10997081421283,4331.244342685664,,,,
1.502,211.43652379752456,4334.015463143151,,,,
1.512,211.76101573806486,4336.4902102959995,,,,
1.522,212.08311135178624,4338.687695157898,,,,
1.532,212.40250855891477,4340.626255259725,,,,
1.542,212.71894033665967,4342.321531874286,,,,
1.552,213.03217619948379,4343.788860651102,,,,
1.562,213.34202328408827,4345.043026794919,,,,
1.572,213.6483271650845,4346.096025909659,,,,
1.582,213.95097232239073,4346.959040003538,,,,
1.592,214.24988221871672,4347.643479151431,,,,
1.602,214.54501911885973,4348.157304184619,,,,
1.612,214.83638360812276,4348.5077741187015,,,,
1.622,215.12401376154054,4348.702274116168,,,,
1.632,215.4079840640259,4348.74551728724,,,,
1.642,215.68840409781396,4348.640788855209,,,,
1.652,215.9654169460187,4348.391832790963,,,,
1.662,216.23919738642712,4348.000059177866,,,,
1.672,216.50994993328646,4347.465274533205,,,,
1.682,216.77790665727176,4346.787891233583,,,,
1.692,217.04332486097948,4345.966458441591,,,,
1.702,217.3064846839003,4344.9979260548125,,,,
1.712,217.5676865565975,4343.879694324613,,,,
1.722,217.8272485985887,4342.608157359113,,,,
1.732,218.08550302264274,4341.181141968468,,,,
1.742,218.34279512355087,4339.588265112196,,,,
1.752,218.59948098776044,4337.825605499433,,,,
1.762,218.8559231816472,4335.887886844872,,,,
1.772,219.1124888279938,4333.7691633472405,,,,
1.782,219.3695471521434,4331.462246635211,,,,
1.792,219.6274670166805,4328.959675559599,,,,
1.802,219.88661463253624,4326.255656833171,,,,
1.812,220.1473514517671,4323.343530866228,,,,
1.822,220.41003208963286,4320.2145553661685,,,,
1.832,220.6750024087124,4316.863479163147,,,,
1.842,220.9425978814219,4313.284910996526,,,,
1.852,221.21314200949234,4309.469466274896,,,,
1.862,221.48694486980258,4305.413027335201,,,,
1.872,221.76430200988472,4301.111793728431,,,,
1.882,222.04549339994873,4296.555586796133,,,,
1.892,222.3307825002803,4291.744245123524,,,,
1.902,222.62041572977353,4286.673292891728,,,,
1.912,222.9146219229397,4281.33410509082,,,,
1.922,223.2136140254984,4275.725203788834,,,,
1.932,223.51758499832516,4269.847295882406,,,,
1.942,223.8267075151557,4263.6950203317565,,,,
1.952,224.14113810818222,4257.265489455131,,,,
1.962,224.4610155838681,4250.557512494669,,,,
1.972,224.78646139646503,4243.569679970497,,,,
1.982,225.11758020317123,4236.300063344868,,,,
1.992,225.4544604595846,4228.748325980727,,,,
2.002,225.79717510680973,4220.914060667741,,,,
2.012,226.145782416219,4212.7960252154335,,,,
2.022,226.50032685228325,4204.394304608066,,,,
2.032,226.86083997574838,4195.709055842531,,,,
2.042,227.22734147707678,4186.739319858796,,,,
2.052,227.59984021044875,4177.485098527067,,,,
2.062,227.97833521980343,4167.946596730998,,,,
2.072,228.36281686525786,4158.1226540171465,,,,
2.082,228.75326793739822,4148.012679781082,,,,
2.092,229.1496647208084,4137.616376349435,,,,
2.102,229.55197812694973,4126.9319030568095,,,,
2.112,229.9601748075134,4115.957575767096,,,,
2.122,230.37421818144475,4104.692067361291,,,,
2.132,230.79406950024406,4093.132411422271,,,,
2.142,231.21968889129357,4081.2753720613055,,,,
2.152,231.65103629236688,4069.1180733535684,,,,
2.162,232.08807238810897,4056.656218917953,,,,
2.172,232.5307595106059,4043.884449927995,,,,
2.182,232.9790624426608,4030.7980215180733,,,,
2.192,233.43294919544476,4017.3908047274736,,,,
2.202,233.89239173260026,4003.6551954606075,,,,
2.212,234.35736659972014,3989.584180051119,,,,
2.222,234.82785550294187,3975.1694560104215,,,,
2.232,235.30384584248662,3960.4009273265883,,,,
2.242,235.78533115162332,3945.26899133851,,,,
2.252,236.27230845020495,3929.7633020914427,,,,
2.262,236.76478450781394,3913.869047361276,,,,
2.272,237.2627762086558,3897.57691227071,,,,
2.282,237.76630481994033,3880.871618224858,,,,
2.292,238.2753989487279,3863.735773462645,,,,
2.302,238.79009459366677,3846.157235115429,,,,
2.312,239.31043525155872,3828.1174921457914,,,,
2.322,239.83647177232643,3809.595412981702,,,,
2.332,240.3682622253119,3790.5757626013556,,,,
2.342,240.90587185337736,3771.035676206488,,,,
2.352,241.449372807287,3750.952675393315,,,,
2.362,241.9988438865781,3730.305496177573,,,,
2.372,242.55437033125997,3709.0678822791774,,,,
2.382,243.11604345042073,3687.21393728544,,,,
2.392,359.32401891566656,3664.7173423788436,,,,
2.402,353.4338887122307,3641.54852638877,,,,
2.412,353.44382768168464,3617.676931600457,,,,
2.422,353.4557004666319,3593.071054213414,,,,
2.432,353.469471590231,3567.697303747227,,,,
2.442,353.48510270241894,3541.51229788693,,,,
2.452,353.5025526695947,3514.4716523716734,,,,
2.462,353.5217776675395,3486.5378873334475,,,,
2.472,353.5427312795397,3457.670023203688,,,,
2.482,353.5653645983535,3427.8253191869267,,,,
2.492,353.5896263298455,3396.9619468960436,,,,
2.502,354.41999059349763,3365.03354243597,,,,
2.512,354.42882353679937,3331.9915887326406,,,,
2.522,354.4341476631467,3297.7892153022963,,,,
2.532,354.4359616092897,3262.374475185849,,,,
2.542,354.43426894462186,3225.692725391773,,,,
2.552,354.4290782281272,3187.6917067440554,,,,
2.562,354.4204030604026,3148.313499120939,,,,
2.572,354.4082621300256,3107.497194130864,,,,
2.582,354.39267925251664,3065.184704968471,,,,
2.592,358.62417279003625,3021.311089861977,,,,
2.602,358.60684927402133,2975.80970140808,,,,
2.612,359.5285875886367,2928.615331220777,,,,
2.622,358.3621982692089,2879.657025670652,,,,
2.632,358.3843651207841,2828.860891961482,,,,
2.642,359.6337437147366,2776.154509933753,,,,
2.652,359.6897519881411,2721.4598850795655,,,,
2.662,359.59314874248366,2664.6975502076684,,,,
2.672,356.53673667451517,2605.785859868207,,,,
2.682,356.5242300203107,2544.640647055351,,,,
2.692,356.51260843945204,2481.1751071296253,,,,
2.702,356.50197928516843,2415.29999724359,,,,
