Unnamed: 0,freq,Base,lne_4001_8001_1,lne_4001_4204_1,lne_4001_4097_1,lne_4001_4094_1,lne_4001_4090_1,lne_3906_4001_2,lne_3906_4001_1
21,0.284,3.295498512484965,3.2930510325096307,3.295498512484965,3.2802278132976803,3.282239376482615,3.295498512484965,3.2942757576923065,3.2942757576923065
22,0.288,3.2087061653039832,3.2063233995325464,3.2087061653039832,3.193922145985369,3.195887976941969,3.2087061653039832,3.2075104432300714,3.2075104432300714
23,0.292,3.125253686084703,3.122934124239497,3.125253686084703,3.110934969142461,3.1128549430009502,3.125253686084703,3.1240841951444454,3.1240841951444454
24,0.296,3.044973181383673,3.0427155352430337,3.044973181383673,3.0310988748080065,3.03297256836688,3.044973181383673,3.0438292018712056,3.0438292018712056
25,0.3,2.9677067713316507,2.965509998021495,2.9677067713316507,2.9542564292576245,2.956083084746065,2.9677067713316507,2.9665876718631807,2.9665876718631807
26,0.304,2.893305828144316,2.891169161248643,2.893305828144316,2.88025942459663,2.882037905388448,2.893305828144316,2.892211074454777,2.892211074454777
27,0.308,2.8216302739386783,2.819553263443172,2.8216302739386783,2.8089681813167418,2.810696917778753,2.8216302739386783,2.820559440094883,2.820559440094883
28,0.312,2.7525479510811874,2.7505305118000027,2.7525479510811874,2.74025089467779,2.741927817839341,2.7525479510811874,2.751500732388301,2.751500732388301
29,0.316,2.685934102609579,2.6839765672838336,2.685934102609579,2.6739830176710653,2.6756054777612888,2.685934102609579,2.684910327641532,2.684910327641532
30,0.32,2.6216710403726187,2.6197742067225462,2.6216710403726187,2.610046673034995,2.6116113391182703,2.6216710403726187,2.6206706759394782,2.6206706759394782
31,0.324,2.559648120864368,2.557813271663765,2.559648120864368,2.5483300864193428,2.549832822347339,2.559648120864368,2.5586712582451505,2.5586712582451505
32,0.328,2.499762120101756,2.497990989137228,2.499762120101756,2.488727032637457,2.490162743356635,2.499762120101756,2.4988089267320217,2.4988089267320217
33,0.332,2.441917823211018,2.4402125013523515,2.441917823211018,2.4311362878410967,2.4324987289123894,2.441917823211018,2.4409884523569128,2.4409884523569128
34,0.336,2.3860279954236856,2.3843908523635773,2.3860279954236856,2.37546108444084,2.376742626945,2.3860279954236856,2.385122483861452,2.385122483861452
35,0.34,2.33201143741685,2.3304452486853453,2.33201143741685,2.3216085773039503,2.322799921383283,2.33201143741685,2.3311296788298925,2.3311296788298925
36,0.344,2.2797890296934944,2.2782974753833765,2.2797890296934944,2.2694893587249747,2.270579194657923,2.2797890296934944,2.2789309134986286,2.2789309134986286
37,0.348,2.2292804078817827,2.227868802500954,2.2292804078817827,2.219017122513544,2.219991753863519,2.2292804078817827,2.2284460900021137,2.2284460900021137
38,0.352,2.1804043312250414,2.179080071769381,2.1804043312250414,2.1701086926578874,2.1709516697302704,2.1804043312250414,2.1795944585320046,2.1795944585320046
39,0.356,2.1330824524032006,2.1318545672085167,2.1330824524032006,2.122684780078228,2.123376647410236,2.1330824524032006,2.1322981637831577,2.1322981637831577
40,0.36,2.0872438955928816,2.086121173848728,2.0872438955928816,2.076671826742996,2.0771901368494103,2.0872438955928816,2.0864865263114467,2.0864865263114467
41,0.364,2.042828853237144,2.041816329110985,2.042828853237144,2.0320045945481144,2.032324262601251,2.042828853237144,2.0420993610377742,2.0420993610377742
42,0.368,1.999789681106423,1.9988843351785344,1.999789681106423,1.988627163818249,1.9887208286074465,1.999789681106423,1.999087961465321,1.999087961465321
43,0.372,1.9580868073743487,1.957275292643602,1.9580868073743487,1.9464881357411767,1.9463255058711968,1.9580868073743487,1.9574113277101968,1.9574113277101968
44,0.376,1.917679052314132,1.916940594364546,1.917679052314132,1.9055290644726,1.905074132714624,1.917679052314132,1.9170272764550944,1.9170272764550944
45,0.38,1.8785150578329035,1.8778287999642325,1.8785150578329035,1.8656739400126736,1.8648802752738447,1.8785150578329035,1.877884556736641,1.877884556736641
46,0.384,1.8405336969605992,1.839885427891944,1.8405336969605992,1.826828893604812,1.82563462205053,1.8405336969605992,1.8399231864837424,1.8399231864837424
47,0.388,1.803671605232869,1.8030560821376231,1.803671605232869,1.7888897200691556,1.7872132500114764,1.803671605232869,1.803081328677653,1.803081328677653
48,0.392,1.7678698346449009,1.7672893773962248,1.7678698346449009,1.751747663455893,1.749483588398297,1.7678698346449009,1.7673013812875578,1.7673013812875578
49,0.396,1.733075944906372,1.7325378611771831,1.733075944906372,1.7152890739944788,1.7123029831903105,1.733075944906372,1.7325318922847397,1.7325318922847397
50,0.4,1.6992430280005617,1.6987575195213236,1.6992430280005617,1.6793905697667963,1.6755117391560708,1.6992430280005617,1.6987266634881646,1.6987266634881646
51,0.404,1.6663279441005003,1.6659068973125448,1.6663279441005003,1.643912125815418,1.6389233953553657,1.6663279441005003,1.665843130915844,1.665843130915844
52,0.408,1.6342898518381723,1.6339463429269432,1.6342898518381723,1.6086890020554845,1.602313256900034,1.6342898518381723,1.6338410159331,1.6338410159331
53,0.412,1.6030892117195406,1.6028374665622445,1.6030892117195406,1.5735222906861268,1.5654050155550931,1.6030892117195406,1.6026814122729691,1.6026814122729691
54,0.416,1.5726871290859483,1.5725427514660777,1.5726871290859483,1.538167495625282,1.5278551807330314,1.5726871290859483,1.5723261872354508,1.5723261872354508
55,0.42,1.543044876196819,1.5430252423762916,1.543044876196819,1.5023206967970923,1.4892359314493653,1.543044876196819,1.5427375507503127,1.5427375507503127
56,0.424,1.5141234780906885,1.5142482555553474,1.5141234780906885,1.4656025042771383,1.4490193196921433,1.5141234780906885,1.5138776875186346,1.5138776875186346
57,0.428,1.485883288462566,1.4861750735994823,1.485883288462566,1.4275416227445257,1.4065707750543464,1.485883288462566,1.4857083859071574,1.4857083859071574
58,0.432,1.458283506074414,1.4587685988516568,1.458283506074414,1.387563472617619,1.3611698100102572,1.458283506074414,1.4581906199934376,1.4581906199934376
59,0.436,1.4312815922307962,1.4319909430187832,1.4312815922307962,1.3449968317552603,1.3120932752065764,1.4312815922307962,1.4312840509668718,1.4312840509668718
60,0.44,1.4048325502740675,1.4058029295793768,1.4048325502740675,1.299125497283557,1.258820529928533,1.4048325502740675,1.4049464153168412,1.4049464153168412
61,0.444,1.3788880219010495,1.3801634810510193,1.3788880219010495,1.249333851907106,1.201433553849136,1.3788880219010495,1.3791327627195962,1.3791327627195962
62,0.448,1.3533951437977294,1.3550288556239185,1.3533951437977294,1.195416739404296,1.141231222784114,1.3533951437977294,1.353794497649318,1.353794497649318
63,0.452,1.328295092124774,1.3303516869383734,1.328295092124774,1.1381071994255545,1.0813542146518045,1.328295092124774,1.3288781660050584,1.3288781660050584
64,0.456,1.3035212220758,1.3060797664317212,1.3035212220758,1.0797317038405827,1.026818845707424,1.3035212220758,1.3043239117578578,1.3043239117578578
65,0.46,1.2789966861891728,1.2821544891533785,1.2789966861891728,1.0245556698969618,0.9832244005703956,1.2789966861891728,1.2800635096467543,1.2800635096467543
66,0.464,1.254631391960615,1.258508860994174,1.254631391960615,0.978059371477124,0.9543128821491458,1.254631391960615,1.2560178610584165,1.2560178610584165
67,0.468,1.2303181459669943,1.235064938713916,1.2303181459669943,0.944836991568972,0.9401019263229964,1.2303181459669943,1.2320938285587573,1.2320938285587573
68,0.472,1.2059278490344312,1.211730547293426,1.2059278490344312,0.9263071296256092,0.937228870925849,1.2059278490344312,1.2081802959614505,1.2081802959614505
69,0.476,1.1813036956209042,1.1883951000403672,1.1813036956209042,0.9201911199399722,0.9409919634354226,1.1813036956209042,1.1841434060413627,1.1841434060413627
70,0.48,1.1562545563415745,1.164924350246648,1.1562545563415745,0.9221096324541008,0.9472642597010688,1.1562545563415745,1.1598210959693456,1.1598210959693456
71,0.484,1.1305481525478605,1.1411539457693294,1.1305481525478605,0.9276927406251404,0.9532979667981129,1.1305481525478605,1.1350173675868618,1.1350173675868618
72,0.488,1.1039052012634691,1.116881727185254,1.1039052012634691,0.9337750826610214,0.9576453347093372,1.1039052012634691,1.1094971294379452,1.1094971294379452
73,0.492,1.0759958276647803,1.0918586646509292,1.0759958276647803,0.9385564644057536,0.9597557120582816,1.0759958276647803,1.0829824276042472,1.0829824276042472
74,0.496,1.046437488201941,1.065777723306271,1.046437488201941,0.9412629420887296,0.9595918115106974,1.046437488201941,1.0551489897701305,1.0551489897701305
75,0.5,1.0147872664490072,1.0382581456182236,1.0147872664490072,0.94174257755704,0.9573673093840944,1.0147872664490072,1.02561631914863,1.02561631914863
76,0.504,0.980514730618917,1.0088205403609098,0.980514730618917,0.9401623157016792,0.9533931444188718,0.980514730618917,0.9939178894441904,0.9939178894441904
77,0.508,0.9429569355812052,0.9768522466524888,0.9429569355812052,0.9368167089554515,0.9479923704442212,0.9429569355812052,0.959447756755088,0.959447756755088
78,0.512,0.9013215214251202,0.9415833600134992,0.9013215214251202,0.9320165265859076,0.9414532621168548,0.9013215214251202,0.9214283533736916,0.9214283533736916
79,0.516,0.8548816238833499,0.9021280637693344,0.8548816238833499,0.9260338634001488,0.9340091997720612,0.8548816238833499,0.8790064715635819,0.8790064715635819
80,0.52,0.8034966301928151,0.8576696933921636,0.8034966301928151,0.91908956952365,0.925841327912152,0.8034966301928151,0.8315894712619472,0.8315894712619472
81,0.524,0.748456112039975,0.8078752617495816,0.748456112039975,0.9113635378604024,0.917093276746182,0.748456112039975,0.7794737321432079,0.7794737321432079
82,0.528,0.6933593168047009,0.7536065483218222,0.6933593168047009,0.9030076174042948,0.9078846016314992,0.6933593168047009,0.7246980500973219,0.7246980500973219
83,0.532,0.6442502746770962,0.6978239221781869,0.6442502746770962,0.8941525618816112,0.8983177010226516,0.6442502746770962,0.6717306475024433,0.6717306475024433
84,0.536,0.6079933528095542,0.6460822133089722,0.6079933528095542,0.8849104858062782,0.8884802984920057,0.6079933528095542,0.6270809208269236,0.6270809208269236
85,0.54,0.5890597956316962,0.6054937178126144,0.5890597956316962,0.8753761132232845,0.8784465835786304,0.5890597956316962,0.5970386987297019,0.5970386987297019
86,0.544,0.58709716838006,0.5817065736330128,0.58709716838006,0.8656283219139523,0.8682784357499836,0.58709716838006,0.5844660536515764,0.5844660536515764
87,0.548,0.5975523605756138,0.5757916598367254,0.5975523605756138,0.8557321051557522,0.8580269293848413,0.5975523605756138,0.5873418491216039,0.5873418491216039
88,0.552,0.6144899756153597,0.5839450818454119,0.6144899756153597,0.8457406641771972,0.8477339334107932,0.6144899756153597,0.6003802890568012,0.6003802890568012
89,0.556,0.6330141003427904,0.6001106330543208,0.6330141003427904,0.8356973844518166,0.8374336251396104,0.6330141003427904,0.61791844480447,0.61791844480447
90,0.56,0.6501043204362402,0.6188499596468726,0.6501043204362402,0.8256375728711756,0.8271538252718723,0.6501043204362402,0.6357723956051903,0.6357723956051903
91,0.564,0.664347033146505,0.6366208667644039,0.664347033146505,0.8155899233874843,0.8169171284684181,0.664347033146505,0.6515852544164037,0.6515852544164037
92,0.568,0.6753506228466647,0.6516733862895799,0.6753506228466647,0.8055777258353348,0.806741839655413,0.6753506228466647,0.6643832548649041,0.6643832548649041
93,0.572,0.6832547946240768,0.6634484085897925,0.6832547946240768,0.7956198512392085,0.796642740581957,0.6832547946240768,0.674009030898056,0.674009030898056
94,0.576,0.6884218163483596,0.6720230077170766,0.6884218163483596,0.7857315506901286,0.7866317142436285,0.6884218163483596,0.6807019978332514,0.6807019978332514
95,0.58,0.6912716047971617,0.677749376549578,0.6912716047971617,0.775925102155413,0.7767182529035479,0.6912716047971617,0.6848506875872765,0.6848506875872765
96,0.584,0.6922049485176123,0.6810590040765876,0.6922049485176123,0.7662103346468598,0.7669098718335302,0.6922049485176123,0.6868665768113875,0.6868665768113875
97,0.588,0.6915739484616341,0.6823705396161142,0.6915739484616341,0.7565950539705135,0.7572124470535683,0.6915739484616341,0.6871284536597412,0.6871284536597412
98,0.592,0.6896753724550433,0.6820536265626642,0.6896753724550433,0.7470853895942107,0.7476304918661173,0.6896753724550433,0.6859632456519676,0.6859632456519676
99,0.596,0.6867539762492983,0.6804199441850192,0.6867539762492983,0.7376860782267207,0.7381673840422175,0.6867539762492983,0.6836439426699912,0.6836439426699912
100,0.6,0.6830093892929131,0.6777261053499398,0.6830093892929131,0.728400696498763,0.7288255531200439,0.6830093892929131,0.680394580838646,0.680394580838646
101,0.604,0.6786036207455036,0.6741808428346582,0.6786036207455036,0.7192318525800153,0.7196066353579826,0.6786036207455036,0.6763974433594533,0.6763974433594533
102,0.608,0.6736679659233138,0.6699530202686804,0.6736679659233138,0.7101813445450732,0.71051160236188,0.6736679659233138,0.6718003171434279,0.6718003171434279
103,0.612,0.6683089109204193,0.6651790381619325,0.6683089109204193,0.7012502917097881,0.7015408682027774,0.6683089109204193,0.6667229591640529,0.6667229591640529
104,0.616,0.6626129963799691,0.6599691622396839,0.6626129963799691,0.6924392439072403,0.6926943788907938,0.6626129963799691,0.6612625375696906,0.6612625375696906
105,0.62,0.6566507453581828,0.6544127226683562,0.6566507453581828,0.6837482726863982,0.6839716873188635,0.6566507453581828,0.6554980756984721,0.6554980756984721
106,0.624,0.6504798028495409,0.6485822982111074,0.6504798028495409,0.6751770476381694,0.6753720161939387,0.6504798028495409,0.649494024577197,0.649494024577197
107,0.628,0.6441474333802089,0.6425370477966263,0.6441474333802089,0.6667249004372702,0.6668943109990696,0.6441474333802089,0.6433031118421355,0.6433031118421355
108,0.632,0.6376925053936753,0.6363253505006004,0.6376925053936753,0.6583908786987648,0.6585372846513238,0.6376925053936753,0.6369686060794647,0.6369686060794647
109,0.636,0.6311470693171112,0.6299868949342932,0.6311470693171112,0.6501737913577794,0.6502994552172889,0.6311470693171112,0.6305261158192691,0.6305261158192691
110,0.64,0.6245376154066152,0.6235543345686332,0.6245376154066152,0.642072246968364,0.642179177803981,0.6245376154066152,0.6240050209193405,0.6240050209193405
111,0.644,0.6178860795665426,0.6170546024019585,0.6178860795665426,0.6340846860663362,0.6341746715460245,0.6178860795665426,0.6174296145001734,0.6174296145001734
112,0.648,0.6112106506687021,0.6105099586031052,0.6112106506687021,0.6262094085382889,0.6262840424502627,0.6112106506687021,0.6108200170914613,0.6108200170914613
113,0.652,0.6045264211988209,0.6039388286559721,0.6045264211988209,0.6184445967747316,0.6185053027289417,0.6045264211988209,0.604192911284221,0.604192911284221
114,0.656,0.5978459138699891,0.5973564767607473,0.5978459138699891,0.6107883352518445,0.6108363871464005,0.5978459138699891,0.5975621345929754,0.5975621345929754
115,0.66,0.5911795096871976,0.5907755492696736,0.5911795096871976,0.603238627077267,0.6032751668170303,0.5911795096871976,0.5909391599462462,0.5909391599462462
116,0.664,0.5845357973970695,0.5842065152028649,0.5845357973970695,0.5957934079459372,0.5958194608204583,0.5845357973970695,0.5843334867828952,0.5843334867828952
117,0.668,0.5779218599582459,0.5776580249200723,0.5779218599582459,0.5884505578784951,0.5884670459406183,0.5779218599582459,0.5777529607408851,0.5777529607408851
118,0.672,0.5713435103366991,0.5711372034203782,0.5713435103366991,0.5812079110539312,0.5812156647860364,0.5713435103366991,0.5712040360597366,0.5712040360597366
119,0.676,0.5648054863446133,0.5646498911888063,0.5648054863446133,0.5740632639977999,0.5740630325076725,0.5648054863446133,0.5646919918218272,0.5646919918218272
120,0.68,0.5583116122291488,0.5582008427612893,0.5583116122291488,0.5670143823453053,0.5670068422962502,0.5583116122291488,0.5582211108302698,0.5582211108302698
121,0.684,0.5518649331464838,0.5517938910489858,0.5518649331464838,0.5600590063634497,0.5600447698121609,0.5518649331464838,0.5517948281082586,0.5517948281082586
122,0.688,0.5454678274257522,0.5454320838053596,0.5454678274257522,0.5531948553869664,0.5531744766766513,0.5454678274257522,0.5454158545879605,0.5454158545879605
123,0.692,0.539122100559484,0.5391177973248845,0.539122100559484,0.5464196312978107,0.5463936131323052,0.539122100559484,0.539086280445619,0.539086280445619
124,0.696,0.5328290640928026,0.532852831447234,0.5328290640928026,0.5397310211568732,0.5396998199631728,0.5328290640928026,0.5328076616643542,0.5328076616643542
125,0.7,0.5265896019775409,0.5266384891415661,0.5265896019775409,0.5331266990785334,0.5330907297497667,0.5265896019775409,0.5265810927141042,0.5265810927141042
126,0.704,0.5204042264748149,0.5204756433134988,0.5204042264748149,0.5266043274231558,0.5265639675210051,0.5204042264748149,0.5204072676886347,0.5204072676886347
127,0.708,0.5142731253036041,0.5143647929753482,0.5142731253036041,0.5201615573692026,0.5201171508537552,0.5142731253036041,0.5142865318013331,0.5142865318013331
128,0.712,0.5081962014228986,0.508306110519717,0.5081962014228986,0.5137960289149146,0.5137478894605825,0.5081962014228986,0.5082189247905416,0.5082189247905416
129,0.716,0.502173106584783,0.5022994815154914,0.502173106584783,0.507505370349127,0.5074537842973056,0.502173106584783,0.5022042175027746,0.5022042175027746
130,0.72,0.4962032695931339,0.4963445381868943,0.4962032695931339,0.5012871972215458,0.5012324262139032,0.4962032695931339,0.4962419426940104,0.4962419426940104
131,0.724,0.4902859200374475,0.4904406875271059,0.4902859200374475,0.4951391108343976,0.4950813941648814,0.4902859200374475,0.4903314209038866,0.4903314209038866
132,0.728,0.4844201081362034,0.4845871348280042,0.4844201081362034,0.4890586962696513,0.4889982529883326,0.4844201081362034,0.4844717821064574,0.4844717821064574
133,0.732,0.4786047212129468,0.4787829032686089,0.4786047212129468,0.4830435199587483,0.4829805507563562,0.4786047212129468,0.4786619837170906,0.4786619837170906
134,0.736,0.472838497236221,0.4730268500906212,0.472838497236221,0.4770911267948592,0.4770258156931918,0.472838497236221,0.4729008254327437,0.4729008254327437
135,0.74,0.4671200357777907,0.4673176797949806,0.4671200357777907,0.4711990367809268,0.4711315526511575,0.4671200357777907,0.4671869612978681,0.4671869612978681
136,0.744,0.4614478066791918,0.4616539547146822,0.4614478066791918,0.4653647412000211,0.4652952391281927,0.4614478066791918,0.461518909317099,0.461518909317099
137,0.748,0.4558201566621226,0.4560341032530132,0.4558201566621226,0.4595856982876926,0.4595143208043213,0.4558201566621226,0.4558950588759322,0.4558950588759322
138,0.752,0.4502353140714953,0.4504564260203269,0.4502353140714953,0.4538593283788902,0.4537862065675604,0.4502353140714953,0.4503136761794845,0.4503136761794845
139,0.756,0.444691391899556,0.4449191000544452,0.444691391899556,0.4481830084945328,0.4481082629925729,0.444691391899556,0.4447729078754217,0.4447729078754217
140,0.76,0.4391863892038697,0.4394201812679645,0.4391863892038697,0.4425540663246998,0.4424778082274891,0.4391863892038697,0.4392707829885768,0.4392707829885768
141,0.764,0.4337181910001854,0.433957605228874,0.4337181910001854,0.4369697735566522,0.4368921052357554,0.4337181910001854,0.4338052132605822,0.4338052132605822
142,0.768,0.4282845666820949,0.4285291863476189,0.4282845666820949,0.4314273384861078,0.4313483543302523,0.4282845666820949,0.4283739919567394,0.4283739919567394
143,0.772,0.4228831669922561,0.4231326155131608,0.4228831669922561,0.4259238978393314,0.425843684926218,0.4228831669922561,0.4229747911735659,0.4229747911735659
144,0.776,0.4175115195439058,0.4177654561917044,0.4175115195439058,0.420456507721288,0.4203751464273159,0.4175115195439058,0.4176051576530412,0.4176051576530412
145,0.78,0.4121670228657794,0.4124251389737906,0.4121670228657794,0.4150221335911236,0.4149396981453225,0.4121670228657794,0.412262507082841,0.412262507082841
146,0.784,0.406846938917639,0.4071089545275966,0.406846938917639,0.4096176391501908,0.4095341981379566,0.406846938917639,0.4069441168349801,0.4069441168349801
147,0.788,0.4015483839967118,0.4018140448877406,0.4015483839967118,0.4042397740093225,0.4041553908309378,0.4015483839967118,0.4016471170675983,0.4016471170675983
148,0.792,0.3962683179267261,0.3965373929789258,0.3962683179267261,0.3988851599806035,0.3987998932689873,0.3962683179267261,0.3963684800853517,0.3963684800853517
149,0.796,0.3910035313900918,0.391275810241469,0.3910035313900918,0.3935502758138617,0.3934641798155158,0.3910035313900918,0.3911050078221723,0.3911050078221723
150,0.8,0.3857506312292331,0.3860259221902674,0.3857506312292331,0.3882314401687987,0.3881445650914956,0.3857506312292331,0.38585331727515,0.38585331727515
