,freq,Base,lne_4001_8001_1,lne_4001_4204_1,lne_4001_4097_1,lne_4001_4094_1,lne_4001_4090_1,lne_3906_4001_2,lne_3906_4001_1
41,0.364,1.7430525150748601,1.682589516742231,1.7430525150748601,1.6990472577012807,1.705692898507318,1.7430525150748601,1.7172984335532293,1.7172984335532293
42,0.368,1.708056125669506,1.6511631211084161,1.708056125669506,1.6636897764815417,1.6697482258773177,1.708056125669506,1.6830175244292647,1.6830175244292647
43,0.372,1.674488068616994,1.6208815783111539,1.674488068616994,1.629323690157496,1.6346338021082398,1.674488068616994,1.6501123592193667,1.6501123592193667
44,0.376,1.6424429273199819,1.5917813368581641,1.6424429273199819,1.5959617720079677,1.600321974065026,1.6424429273199819,1.6186667542075417,1.6186667542075417
45,0.38,1.6118416204132493,1.5638100750181727,1.6118416204132493,1.5634508313408728,1.5666348602127351,1.6118416204132493,1.588605079241816,1.588605079241816
46,0.384,1.5824800388592373,1.5368475638955863,1.5824800388592373,1.53151061433665,1.5332756338264113,1.5824800388592373,1.5597367912829798,1.5597367912829798
47,0.388,1.5541335004690247,1.510759710459153,1.5541335004690247,1.499820117413391,1.4999001733391335,1.5541335004690247,1.5318524936117204,1.5318524936117204
48,0.392,1.526623769991398,1.4854353204724369,1.526623769991398,1.4680703717983097,1.4661592195900115,1.526623769991398,1.5047856225703855,1.5047856225703855
49,0.396,1.49983122163257,1.4607939099734062,1.49983122163257,1.435968029662512,1.4316972354347672,1.49983122163257,1.4784236306859035,1.4784236306859035
50,0.4,1.4736799489397332,1.4367784209954215,1.4736799489397332,1.4032131868860274,1.3961277398595398,1.4736799489397332,1.4526942479484912,1.4526942479484912
51,0.404,1.4481193718443726,1.4133455348907957,1.4481193718443726,1.3694711643381303,1.3590016494211152,1.4481193718443726,1.4275485193579929,1.4275485193579929
52,0.408,1.423110859636964,1.3904584303016072,1.423110859636964,1.3343447845316438,1.3197737392869875,1.423110859636964,1.4029484701491648,1.4029484701491648
53,0.412,1.3986197619276228,1.3680823626888923,1.3986197619276228,1.297346351425334,1.277765926500495,1.3986197619276228,1.3788597581568234,1.3788597581568234
54,0.416,1.3746110835124443,1.3461821818230886,1.3746110835124443,1.2578663157060985,1.2321240945049228,1.3746110835124443,1.3552476853798967,1.3552476853798967
55,0.42,1.3510471813277833,1.3247209316139976,1.3510471813277833,1.2151353584439375,1.1817650489683431,1.3510471813277833,1.3320750730021902,1.3320750730021902
56,0.424,1.327886433807296,1.3036589672742034,1.327886433807296,1.1681768341589944,1.125310856188056,1.327886433807296,1.3093010324805254,1.3093010324805254
57,0.428,1.3050822847509072,1.2829532633376965,1.3050822847509072,1.115746948157772,1.0610095715404988,1.3050822847509072,1.2868800824088948,1.2868800824088948
58,0.432,1.2825823345344092,1.2625567311761412,1.2825823345344092,1.0562612113830736,0.9866456692531825,1.2825823345344092,1.264761310867671,1.264761310867671
59,0.436,1.2603272930352913,1.2424174412088855,1.2603272930352913,0.9877088664772079,0.8994533352914391,1.2603272930352913,1.242887413888836,1.242887413888836
60,0.44,1.2382496734546078,1.2224776803168684,1.2382496734546078,0.9075645839566637,0.796066631978076,1.2382496734546078,1.2211935009739758,1.2211935009739758
61,0.444,1.2162721278481974,1.2026727869657996,1.2162721278481974,0.8127233828365464,0.6725810542474111,1.2162721278481974,1.1996055793381901,1.1996055793381901
62,0.448,1.194305321838643,1.1829297050809824,1.194305321838643,0.699518122879495,0.5248711909409158,1.194305321838643,1.1780386265884737,1.1780386265884737
63,0.452,1.1722452263795362,1.1631651876062106,1.1722452263795362,0.5639391562403878,0.3494083311206299,1.1722452263795362,1.1563941450205824,1.1563941450205824
64,0.456,1.1499696719799484,1.1432835638541095,1.1499696719799484,0.4022672366237635,0.14489971557001158,1.1499696719799484,1.1345570628838857,1.1345570628838857
65,0.46,1.127333966020923,1.123173961574514,1.127333966020923,0.21242270559924292,-0.08505055310020684,1.127333966020923,1.1123918094576766,1.1123918094576766
66,0.464,1.1041653157987386,1.1027068445999328,1.1041653157987386,-0.0037086951143681574,-0.32873713058224224,1.1041653157987386,1.0897373408857454,1.0897373408857454
67,0.468,1.0802557268858237,1.081729688845518,1.0802557268858237,-0.23720409500553444,-0.5645551248237083,1.0802557268858237,1.0664008308305049,1.0664008308305049
68,0.472,1.055352954135469,1.060061571146068,1.055352954135469,-0.46978343369321135,-0.7638797963994934,1.055352954135469,1.0421496603778935,1.0421496603778935
69,0.476,1.0291489568339964,1.0374863809559438,1.0291489568339964,-0.6752488360128741,-0.9002604746688416,1.0291489568339964,1.016701232466298,1.016701232466298
70,0.48,1.0012651007703481,1.0137442658907518,1.0012651007703481,-0.8270046456082668,-0.9606858521789448,1.0012651007703481,0.9897099537490578,0.9897099537490578
71,0.484,0.9712329244685172,0.9885207390317915,0.9712329244685172,-0.9089167793431122,-0.9504254839331432,0.9712329244685172,0.9607503524256351,0.9607503524256351
72,0.488,0.9384684214390161,0.9614325201715295,0.9384684214390161,-0.9214950795190874,-0.8876772491056177,0.9384684214390161,0.9292945314676536,0.9292945314676536
73,0.492,0.9022365343721656,0.9320086371791693,0.9022365343721656,-0.8782764663858763,-0.7932433431113746,0.9022365343721656,0.8946810090043413,0.8946810090043413
74,0.496,0.8616022257958218,0.8996649816902053,0.8616022257958218,-0.796647366407917,-0.683011163482033,0.8616022257958218,0.8560715630536486,0.8560715630536486
75,0.5,0.8153673314636377,0.8636711922726569,0.8153673314636377,-0.6913634365584242,-0.5665347190524577,0.8153673314636377,0.8123948844204701,0.8123948844204701
76,0.504,0.7619965843709913,0.8231098390037508,0.7619965843709913,-0.5737549748213248,-0.44967572116087895,0.7619965843709913,0.7622790070302823,0.7622790070302823
77,0.508,0.6995350938853057,0.7768266954070351,0.6995350938853057,-0.4531587919253174,-0.3371310869133492,0.6995350938853057,0.7039725802496783,0.7039725802496783
78,0.512,0.6255167126413189,0.7233677909817158,0.6255167126413189,-0.3371117785350102,-0.23281522755661305,0.6255167126413189,0.6352504573488935,0.6352504573488935
79,0.516,0.5368730914923269,0.660898622825858,0.5368730914923269,-0.2306437188309093,-0.13922160332822076,0.5368730914923269,0.5533039625450263,0.5533039625450263
80,0.52,0.4298825412637429,0.5871043671654537,0.4298825412637429,-0.1361567450322298,-0.05722664218194295,0.4298825412637429,0.4546344510586607,0.4546344510586607
81,0.524,0.3002471983562568,0.4990753206348153,0.3002471983562568,-0.05406655170232323,0.01351063306319865,0.3002471983562568,0.33500021174633465,0.33500021174633465
82,0.528,0.14346699392683407,0.3931914502164656,0.14346699392683407,0.016365201693933355,0.07399746870899662,0.14346699392683407,0.18952239496468004,0.18952239496468004
