time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,118.93123191565842,2119.404668909311,123.57216871765831,118.92273211214837,23.46,0.0
0.01,118.9312319156672,2119.404668967658,,,,
0.02,118.93123191570643,2119.404668967841,,,,
0.03,118.93123191579446,2119.404668977488,,,,
0.04,118.93123191594168,2119.4046689940133,,,,
0.05,118.93123191615967,2119.4046690176506,,,,
0.06,118.93123191646058,2119.404669045066,,,,
0.07,118.93123191685405,2119.404669075615,,,,
0.08,118.93123191734728,2119.4046691092844,,,,
0.09,118.93123191794508,2119.4046691442936,,,,
0.1,118.93123191864868,2119.404669181486,,,,
0.11,118.93123191945602,2119.4046692194693,,,,
0.125,118.93123192084796,2119.404669276661,,,,
0.14,118.93123192243068,2119.404669338332,,,,
0.155,118.93123192416512,2119.4046694047915,,,,
0.17,118.93123192600332,2119.404669472532,,,,
0.185,118.93123192789284,2119.40466954539,,,,
0.2,118.9312319297842,2119.404669619614,,,,
0.215,118.93123193163326,2119.4046696995783,,,,
0.23,118.93123193340136,2119.4046697810672,,,,
0.245,118.93123193505882,2119.4046698690654,,,,
0.26,118.93123193658354,2119.404669958234,,,,
0.275,118.93123193796124,2119.404670054756,,,,
0.297,118.9312319397296,2119.404670199821,,,,
0.32,118.93123194115662,2119.404670361074,,,,
0.342,118.93123194224982,2119.404670524465,,,,
0.365,118.93123194310672,2119.4046707085827,,,,
0.387,118.93123194385215,2119.4046708829947,,,,
0.41,118.93123194458784,2119.404671083835,,,,
0.432,118.93123194535691,2119.4046712664667,,,,
0.455,118.93123194629288,2119.4046714833407,,,,
0.477,118.93123194731577,2119.4046716655034,,,,
0.5,118.93123194854056,2119.404671906744,,,,
0.522,118.93123194991612,2119.404672082393,,,,
0.556,118.93123195416877,2119.404672482082,,,,
0.59,118.93123195874315,2119.4046727512487,,,,
0.624,118.93123196943962,2119.404673296085,,,,
0.657,118.93123197029864,2119.4046733640384,,,,
0.691,118.93123195091114,2119.4046741005795,,,,
0.725,118.93123189992802,2119.4046738900747,,,,
0.759,118.93123184309655,2119.40467500927,,,,
0.792,118.93123174215594,2119.4046743844883,,,,
0.826,118.9312317160395,2119.404676768104,,,,
0.86,118.93123166058616,2119.4046745498963,,,,
0.894,118.93123172163764,2119.40467939104,,,,
0.944,118.93123014385864,2119.40467316384,,,,
0.995,118.9312194992486,2119.4046767436325,,,,
1.0,118.93121848164944,2119.4046993494453,,,,
1.005,118.93229295215444,754.6722361675836,,,,
1.012,118.93543861154524,730.442370157023,,,,
1.022,118.9440891754862,701.35752933257,,,,
1.032,118.95955972752338,680.390586783496,,,,
1.042,118.98307072410608,664.699853403527,,,,
1.052,119.01562823948537,652.5093241927842,,,,
1.062,119.0580569311111,642.701736184717,,,,
1.072,119.1110212813451,634.582879515395,,,,
1.08,119.16437198357742,628.8826094433759,,,,
1.085,119.2002380369011,1775.933928891155,,,,
1.092,119.25047319188032,1823.9413438955407,,,,
1.102,119.3302360160281,1880.7331066314143,,,,
1.112,119.4158208568669,1920.3615388077608,,,,
1.122,119.50611906295116,1949.9027087864088,,,,
1.132,119.6001420612169,1974.1684912491191,,,,
1.142,119.69702319621852,1996.241731787664,,,,
1.152,119.7960220901316,2017.9121262242709,,,,
1.162,119.89652775468358,2040.0254931571817,,,,
1.172,119.99805815670162,2062.7704690822115,,,,
1.182,120.10025512131016,2085.9146911376256,,,,
1.192,120.20287428381832,2109.0013721530595,,,,
1.202,120.30577023416164,2131.5078937429853,,,,
1.212,120.40887978420834,2152.9197283135,,,,
1.222,120.51220340953232,2172.879612038268,,,,
1.232,120.6157833064866,2191.146429066267,,,,
1.242,120.72642503863044,2207.645054689472,,,,
1.252,120.84258145083156,2222.417291899341,,,,
1.262,120.95448478873298,2235.6294528115286,,,,
1.272,121.06208598128671,2247.506152521924,,,,
1.282,121.16532935144318,2258.297879541017,,,,
1.292,121.2641482091308,2268.246338363656,,,,
1.302,121.35846248261724,2277.5583521690432,,,,
1.317,121.51191936264206,2290.68088131625,,,,
1.332,121.67160982399456,2302.989373017415,,,,
1.347,121.83031530068688,2314.6085326837424,,,,
1.362,121.987120636,2325.483151561287,,,,
1.377,122.14102275452493,2335.514248506285,,,,
1.392,122.29098563555073,2344.619974362745,,,,
1.407,122.43598302386503,2352.7742342560377,,,,
1.422,122.57503364963377,2360.019215151541,,,,
1.437,122.70722809912252,2366.459500762985,,,,
