time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,161.1934904390297,5055.35017963001,216.8042578994035,151.47121720440765,31.522,0.0
0.01,161.1934898492027,5055.208718820231,,,,
0.02,161.19348052464454,5054.707668942868,,,,
0.03,161.1934320996478,5053.817651008832,,,,
0.04,161.1932783731538,5052.510730285456,,,,
0.05,161.19290684330582,5050.761502076784,,,,
0.06,161.1921491912974,5048.521130041179,,,,
0.07,161.1907734316279,5045.810026222583,,,,
0.08,161.18847844150554,5042.583546368593,,,,
0.09,161.18488982014844,5038.819354491388,,,,
0.1,161.1795568273813,5034.495367896865,,,,
0.105,161.19102152888243,1794.8672153931311,,,,
0.112,161.22691577782555,1759.3631999615654,,,,
0.122,161.3236948573866,1716.2589325621516,,,,
0.132,161.48752564703688,1684.584685242331,,,,
0.142,161.72105616042052,1660.9943088590944,,,,
0.152,162.02541593506334,1643.2657635793298,,,,
0.162,162.4007598759984,1629.9344774009248,,,,
0.172,162.84663605675885,1619.951654540937,,,,
0.18,163.27629361059326,1613.7474381302084,,,,
0.185,163.5495134414371,4857.3068452746,,,,
0.192,163.91742870108695,4916.100236548147,,,,
0.202,164.47386109770343,5004.324534866876,,,,
0.212,165.03249460221494,5087.6747053010495,,,,
0.222,165.5876007419609,5164.189031416053,,,,
0.232,166.13489739787133,5233.407963493775,,,,
0.242,166.67107610772172,5295.278141164496,,,,
0.252,167.19347567088124,5349.969220419546,,,,
0.262,167.69985539625833,5397.760816307798,,,,
0.272,168.188236713954,5438.985082082914,,,,
0.282,168.65679294969007,5473.997456413672,,,,
0.292,169.10377270430547,5503.150908490654,,,,
0.302,169.5274473440463,5526.787521961369,,,,
0.312,169.92607590783427,5545.219081102586,,,,
0.322,170.29788297238645,5558.720728994903,,,,
0.332,170.64104615079333,5567.532552684659,,,,
0.342,170.95369079375138,5571.867859499344,,,,
0.352,171.2338907444984,5571.908050038543,,,,
0.362,171.47967375942994,5567.801928963806,,,,
0.372,171.6890307730629,5559.668772026355,,,,
0.382,171.85992832083775,5547.602359899905,,,,
0.392,171.99032353661025,5531.677193697511,,,,
0.402,172.07818124294704,5511.950984125053,,,,
0.412,172.1214927264848,5488.468454818045,,,,
0.422,172.1182958112699,5461.267930594622,,,,
0.432,172.06669585844648,5430.387161931408,,,,
0.442,171.96488733951645,5395.869199599452,,,,
0.452,171.81117564675378,5357.767899049731,,,,
0.462,171.60399884010818,5316.150358417845,,,,
0.472,171.3419490575317,5271.103168974782,,,,
0.482,171.0237933106769,5222.733508649742,,,,
0.492,170.6484933897715,5171.173607895617,,,,
0.502,170.21522461692342,5116.582514732868,,,,
0.512,169.72339353942138,5059.147488459244,,,,
0.522,169.1726530007605,4999.084324509187,,,,
0.532,168.56291606268496,4936.636298135142,,,,
0.542,167.89436858724338,4872.0729099486525,,,,
0.552,167.16747830490158,4805.687397960784,,,,
0.562,166.38300295387114,4737.793177969834,,,,
0.572,165.54199532185328,4668.719275874355,,,,
0.582,164.64580511150805,4598.806998638234,,,,
0.592,163.6960792554392,4528.405467438695,,,,
0.602,162.69475915857126,4457.868056285115,,,,
0.612,161.6440749720084,4387.545817572766,,,,
0.622,160.54653682287503,4317.781516024544,,,,
0.632,159.56457292651422,4248.906057297932,,,,
0.642,159.04860670849737,4181.235450897606,,,,
