time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,131.44560205912842,2600.7815509431766,136.82285040688086,131.43483944187204,27.568,0.0
0.01,131.44560205908445,2600.781553967043,,,,
0.02,131.44560205893688,2600.781553691214,,,,
0.03,131.44560205871207,2600.781553769005,,,,
0.04,131.4456020584811,2600.7815539312915,,,,
0.05,131.4456020583045,2600.7815542565686,,,,
0.06,131.44560205824558,2600.7815546788675,,,,
0.07,131.44560205836936,2600.7815551993435,,,,
0.08,131.4456020587428,2600.781555806333,,,,
0.09,131.44560205943498,2600.7815564928965,,,,
0.1,131.44560206051634,2600.781557249352,,,,
0.11,131.445602062058,2600.7815580747288,,,,
0.125,131.44560206540262,2600.7815593945797,,,,
0.14,131.4456020701834,2600.781560888561,,,,
0.155,131.44560207662047,2600.7815624922873,,,,
0.17,131.44560208491478,2600.7815641978004,,,,
0.185,131.44560209524948,2600.7815660071674,,,,
0.2,131.44560210778806,2600.781567874433,,,,
0.215,131.445602122674,2600.781569833225,,,,
0.23,131.44560214003025,2600.7815718216852,,,,
0.245,131.44560215995946,2600.781573882399,,,,
0.26,131.44560218254315,2600.7815759469067,,,,
0.275,131.44560220784084,2600.781578076225,,,,
0.297,131.4456022509786,2600.781581231938,,,,
0.32,131.44560230037393,2600.7815845010555,,,,
0.342,131.44560235589228,2600.781587667897,,,,
0.365,131.44560241727137,2600.781591004081,,,,
0.387,131.4456024841387,2600.7815940825794,,,,
0.41,131.44560255601178,2600.781597406904,,,,
0.432,131.44560263231767,2600.781600356363,,,,
0.455,131.44560271242025,2600.781603677936,,,,
0.477,131.44560279561716,2600.7816063957634,,,,
0.5,131.44560288120735,2600.7816098268004,,,,
0.522,131.44560296847078,2600.781612234725,,,,
0.556,131.4456031011999,2600.7816175053695,,,,
0.59,131.44560323416604,2600.78162056427,,,,
0.624,131.4456033661417,2600.7816272715136,,,,
0.657,131.44560349399848,2600.7816264646763,,,,
0.691,131.44560361549884,2600.7816364200166,,,,
0.725,131.445603728918,2600.781632102133,,,,
0.759,131.44560383668386,2600.7816478953864,,,,
0.792,131.44560393503212,2600.781634798293,,,,
0.826,131.44560403587178,2600.781668376758,,,,
0.86,131.44560418396813,2600.781655437477,,,,
0.894,131.44560419221682,2600.781562399299,,,,
0.944,131.44560278821808,2600.7814902936443,,,,
0.995,131.44559936651098,2600.781579409252,,,,
1.0,131.44559899644992,2600.781594476982,,,,
1.005,131.44676995947964,891.7846385561111,,,,
1.012,131.45018400250376,866.5197198723309,,,,
1.022,131.45954342519394,836.1969019642938,,,,
1.032,131.47623857291296,814.3537944815661,,,,
1.042,131.5015787160451,798.0720619582518,,,,
1.052,131.53666329379107,785.5184756989521,,,,
1.062,131.58241208327826,775.5437140420751,,,,
1.072,131.6395841387258,767.4281113001208,,,,
1.08,131.6972580016005,761.854816358612,,,,
1.085,131.73606983634897,2239.224261749075,,,,
1.092,131.79047555011522,2292.048393369644,,,,
1.102,131.87698092771734,2355.760043819847,,,,
1.112,131.97003648424874,2401.743175004784,,,,
1.122,132.06852383226567,2437.1711240310324,,,,
1.132,132.17143641793038,2466.960150800103,,,,
1.142,132.27788439319153,2494.2803766546767,,,,
1.152,132.38710178466002,2520.975738394972,,,,
1.162,132.4984519760706,2547.9004265146114,,,,
1.172,132.61142900579432,2575.2124805541225,,,,
1.182,132.72565349402174,2602.623695011982,,,,
1.192,132.84086292302547,2629.6065311499906,,,,
1.202,132.9568964463409,2655.575022416324,,,,
1.212,133.0736775397774,2679.9437568579788,,,,
1.222,133.1911945713097,2702.33406657465,,,,
1.232,133.30947662470834,2722.4925002658483,,,,
1.242,133.42857261403267,2740.308242444504,,,,
1.252,133.548533402043,2755.895550173499,,,,
1.262,133.6693930166287,2769.411719640786,,,,
1.272,133.7911559456211,2781.127162727239,,,,
1.282,133.91378785387494,2791.331958281386,,,,
1.292,134.037207951877,2800.307862300362,,,,
1.302,134.1612868158119,2808.2966014382746,,,,
1.312,134.28584673412712,2815.512766484242,,,,
1.322,134.4106628872938,2822.0926068534213,,,,
1.337,134.597721879623,2830.9728132504288,,,,
1.352,134.78369536026196,2838.785893587954,,,,
1.367,134.96742065443183,2845.57769111964,,,,
1.382,135.14766488058697,2851.3568302557733,,,,
1.397,135.32317916375388,2856.159972385334,,,,
1.412,135.49274522602838,2860.081564904902,,,,
1.427,135.65521327738503,2863.272367977144,,,,
1.442,135.80953050798018,2865.917755372767,,,,
1.457,135.95476061641972,2868.204644107465,,,,
1.472,136.09009553461348,2870.2961128937477,,,,
1.487,136.21486037121713,2872.3095746810586,,,,
1.502,136.32851419984823,2874.3192720141233,,,,
1.517,136.43064829636353,2876.3417883643806,,,,
1.532,136.52098056377463,2878.354364313449,,,,
1.547,136.5993491460934,2880.300207977487,,,,
1.562,136.66570699703442,2882.1076399500903,,,,
1.577,136.72011473817636,2883.694332688806,,,,
1.592,136.76273373077674,2884.9766664176823,,,,
1.607,136.7938204142535,2885.872918735909,,,,
1.622,136.81371865599243,2886.3060239618217,,,,
1.637,136.82285040688086,2886.2038919959027,,,,
1.652,136.82170804832333,2885.499556476011,,,,
1.667,136.81084795026382,2884.13211589439,,,,
1.682,136.790882144059,2882.047456472205,,,,
1.697,136.7624688818084,2879.201639429397,,,,
1.712,136.72630332628367,2875.560319462068,,,,
1.727,136.68310792224747,2871.1018235047295,,,,
1.742,136.6336226999605,2865.819259278863,,,,
1.757,136.5785955858354,2859.720425471147,,,,
1.772,136.51877284164846,2852.8304230297254,,,,
1.787,136.45488987603545,2845.187378358706,,,,
1.802,136.38766257293625,2836.845120353087,,,,
1.817,136.31777930723015,2827.8713469083373,,,,
1.832,136.24589378638132,2818.345607124382,,,,
1.847,136.1726188321764,2808.358569743603,,,,
1.862,136.09852118869435,2798.0107469659524,,,,
1.877,136.02411740907692,2787.408314399967,,,,
1.892,135.94987083607882,2776.6624338368943,,,,
1.907,135.87618960199308,2765.8895185055994,,,,
1.929,135.7675210996822,2749.944206336208,,,,
1.952,135.66183409333553,2734.5746329451517,,,,
1.974,135.55981224511712,2720.134624611481,,,,
1.997,135.4618886899313,2706.9401513341627,,,,
2.019,135.36827291132016,2695.253656462597,,,,
2.042,135.27897920670839,2685.2763379753983,,,,
2.064,135.19385907624883,2677.140829113636,,,,
2.087,135.1126358192723,2670.90976548509,,,,
2.109,135.03493914789135,2666.57754664233,,,,
2.132,134.9603385289096,2664.075787069968,,,,
2.154,134.88837428105816,2663.281587748139,,,,
2.177,134.8185846238285,2664.0281303540983,,,,
2.199,134.75052783778122,2666.116899500234,,,,
2.222,134.68379792527293,2669.329118382455,,,,
2.244,134.61803380159313,2673.4388955872782,,,,
2.267,134.55292448927264,2678.2231422182226,,,,
2.289,134.4882092037952,2683.4708416762014,,,,
2.312,134.42367143844922,2688.9900066436367,,,,
2.334,134.35912850732993,2694.6126028329254,,,,
2.357,134.29441762754607,2700.197103134742,,,,
2.379,134.22937974348793,2705.629172690422,,,,
2.402,134.1638421039262,2710.8204908635607,,,,
2.424,134.09760160463708,2715.7064488211063,,,,
2.447,134.03041091769558,2720.2422075882705,,,,
2.469,133.9619666085349,2724.3979405322543,,,,
2.492,133.89189951507473,2728.1544645940626,,,,
2.514,133.8197722773364,2731.4970085634827,,,,
2.537,133.74507902272853,2734.414540709181,,,,
2.559,133.66724644761624,2736.892363647559,,,,
2.582,133.58564691005995,2738.9078640562198,,,,
2.604,133.4996179489071,2740.432053606786,,,,
2.627,133.40848493944787,2741.427709934729,,,,
2.649,133.31158390426816,2741.8479796311585,,,,
2.672,133.2082806569552,2741.6411486810202,,,,
2.694,133.09799375570628,2740.7507994671632,,,,
2.717,132.9802182288123,2739.1197777734155,,,,
2.739,132.85454631794704,2736.693729270376,,,,
2.762,132.72068664303578,2733.4249812243665,,,,
2.784,132.5784802875729,2729.276090439526,,,,
2.807,132.42791307033542,2724.2230281774973,,,,
2.829,132.2691235948114,2718.25779569974,,,,
2.852,132.1024064729894,2711.3900879355697,,,,
2.874,131.92820987698664,2703.6480077426786,,,,
2.897,131.74712792183118,2695.078619950701,,,,
2.919,131.55988945458947,2685.746507180864,,,,
2.942,131.3673499294531,2675.7256637324526,,,,
2.964,131.17047180635808,2665.121401673602,,,,
2.987,130.97028712237187,2654.036845641722,,,,
3.009,130.7678705951604,2642.583247394215,,,,
3.032,130.56432391453635,2630.876222149798,,,,
3.054,130.36075817067032,2619.0336917360837,,,,
3.077,130.15826964777537,2607.1698897923297,,,,
3.099,129.9579143535794,2595.393992648612,,,,
3.122,129.7606900488211,2583.8072043538427,,,,
3.144,129.56752221168279,2572.5013583274163,,,,
3.167,129.37925312710615,2561.553042818795,,,,
3.189,129.1966352511358,2551.027684070429,,,,
3.212,129.0203287342539,2540.9767971370306,,,,
3.234,128.8509027723292,2531.438620337617,,,,
3.257,128.68884054427065,2522.4396679335746,,,,
3.279,128.53454651275126,2513.9957394595367,,,,
3.302,128.38835567276305,2506.113100445828,,,,
3.335,128.1848857200038,2495.337032134568,,,,
3.369,128.00099831163362,2485.798367078726,,,,
3.403,127.83729983038616,2477.4672158474773,,,,
3.437,127.69431053329153,2470.313242387224,,,,
3.47,127.57251204752663,2464.3133675591052,,,,
3.504,127.4723697401609,2459.4545426588847,,,,
3.538,127.39432180305542,2455.7334829775823,,,,
3.572,127.33874432489844,2453.148633582722,,,,
3.605,127.30590009099387,2451.7005930622277,,,,
3.639,127.29589816476717,2451.3766668614635,,,,
3.673,127.30864583796327,2452.1426312705935,,,,
3.707,127.34375892574496,2453.948251147727,,,,
3.74,127.40049738330121,2456.721351221556,,,,
3.774,127.47773620747486,2460.349735657209,,,,
3.808,127.57394810215783,2464.696069962629,,,,
3.842,127.68721607265914,2469.6014006164723,,,,
3.875,127.81527723291498,2474.893394303558,,,,
3.909,127.95559359253919,2480.390337210162,,,,
3.943,128.1054429055921,2485.9114279320897,,,,
3.977,128.262023794343,2491.2861048491623,,,,
4.01,128.42255866484373,2496.36063785594,,,,
4.044,128.58436707368784,2501.009065193314,,,,
4.078,128.74498762812016,2505.1186826313733,,,,
4.112,128.90234420415348,2508.614471260932,,,,
4.145,129.0548050118944,2511.4512572150875,,,,
4.179,129.20118109816718,2513.6099326133476,,,,
4.213,129.34072639129215,2515.0957855512006,,,,
4.247,129.47310799681782,2515.9363522934327,,,,
4.28,129.59835640909978,2516.178971955984,,,,
4.314,129.7168007477919,2515.885375408597,,,,
4.348,129.82899343679384,2515.131691725448,,,,
4.382,129.93563017640827,2514.0031817666168,,,,
4.415,130.03747678932828,2512.5940779476527,,,,
4.449,130.13530220268112,2511.0035319067783,,,,
4.483,130.229833147398,2509.3343857818304,,,,
4.517,130.32171466941566,2507.6941170931314,,,,
4.55,130.41146644574476,2506.190537639391,,,,
4.584,130.4994930165276,2504.927765287271,,,,
4.618,130.5861216510266,2504.0076539923957,,,,
4.652,130.67163081522264,2503.5264357102483,,,,
4.685,130.75627528366232,2503.573093679741,,,,
4.719,130.84032796554484,2504.223690885669,,,,
4.753,130.92413568356355,2505.541356049146,,,,
4.787,131.00813598566387,2507.574846576852,,,,
4.82,131.09285461400833,2510.3553958829593,,,,
4.854,131.1789032649562,2513.895618664223,,,,
4.888,131.26696280302062,2518.189274488329,,,,
4.922,131.35775413379415,2523.2130837791606,,,,
4.955,131.452001844991,2528.925646253544,,,,
4.989,131.55037796329773,2535.270584904689,,,,
5.023,131.65344513654227,2542.1733087349,,,,
5.057,131.76162806267024,2549.5546843101465,,,,
5.09,131.87517486478117,2557.32376018177,,,,
5.124,131.99411382665238,2565.384040590869,,,,
5.158,132.11823158776542,2573.63611983298,,,,
5.192,132.24706548475694,2581.980061581422,,,,
5.225,132.37991095305705,2590.3176436277818,,,,
5.259,132.51584345858942,2598.5545976375784,,,,
5.293,132.65375485755985,2606.602401884773,,,,
5.327,132.7923993104925,2614.3792331321356,,,,
5.36,132.93044143646773,2621.81142258208,,,,
5.394,133.06650674854123,2628.833798615308,,,,
5.428,133.1992345583411,2635.390552758614,,,,
5.462,133.3273306129201,2641.434179481512,,,,
5.495,133.44962431845622,2646.926602294695,,,,
5.529,133.56509957920088,2651.8420840669114,,,,
