time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,128.25233709996314,1205.0103460306684,133.58119015588036,128.2372959768413,23.792,0.0
0.01,128.2523370999337,1205.0103462010056,,,,
0.02,128.25233709982462,1205.010346194711,,,,
0.03,128.2523370996295,1205.0103462336801,,,,
0.04,128.25233709937447,1205.0103462878049,,,,
0.05,128.25233709908184,1205.0103463652836,,,,
0.06,128.25233709877236,1205.0103464564586,,,,
0.07,128.25233709846557,1205.0103465601046,,,,
0.08,128.2523370981792,1205.0103466732708,,,,
0.09,128.2523370979292,1205.0103467947938,,,,
0.1,128.25233709772968,1205.0103469226513,,,,
0.11,128.2523370975931,1205.0103470569281,,,,
0.125,128.25233709753093,1205.010347264249,,,,
0.14,128.25233709766547,1205.0103474890502,,,,
0.155,128.25233709802234,1205.0103477239745,,,,
0.17,128.25233709862295,1205.0103479703012,,,,
0.185,128.25233709948722,1205.0103482282293,,,,
0.2,128.252337100634,1205.0103484945407,,,,
0.215,128.2523371020827,1205.0103487720726,,,,
0.23,128.25233710385442,1205.0103490553884,,,,
0.245,128.25233710597152,1205.0103493477277,,,,
0.26,128.2523371084579,1205.0103496427269,,,,
0.275,128.25233711133816,1205.0103499451802,,,,
0.297,128.25233711646123,1205.0103503971927,,,,
0.32,128.25233712261002,1205.0103508598872,,,,
0.342,128.25233712984954,1205.0103513125528,,,,
0.365,128.25233713819915,1205.0103517784748,,,,
0.387,128.252337147654,1205.0103522167285,,,,
0.41,128.25233715819877,1205.0103526734833,,,,
0.432,128.25233716982214,1205.0103530904817,,,,
0.455,128.25233718246693,1205.0103535381359,,,,
0.477,128.25233719613854,1205.0103539245933,,,,
0.5,128.25233721076506,1205.0103543741945,,,,
0.522,128.25233722632652,1205.0103547239369,,,,
0.556,128.2523372506748,1205.0103553978993,,,,
0.59,128.25233727690807,1205.0103558544895,,,,
0.624,128.25233730277523,1205.0103566517334,,,,
0.657,128.25233733367247,1205.0103567270157,,,,
0.691,128.25233737299862,1205.0103578376002,,,,
0.725,128.25233742452477,1205.0103575709256,,,,
0.759,128.25233747890147,1205.0103592318612,,,,
0.792,128.25233754932202,1205.010358075921,,,,
0.826,128.25233759334776,1205.0103613963352,,,,
0.86,128.25233764767015,1205.0103574251598,,,,
0.894,128.2523376602902,1205.0103643377606,,,,
0.944,128.25234027841236,1205.01034543109,,,,
0.995,128.25234647843448,1205.0103694504587,,,,
1.0,128.25234737667557,1205.0103666083376,,,,
1.005,128.25351035814887,627.3536468447833,,,,
1.012,128.25690189891526,608.035006474602,,,,
1.022,128.2662037896156,585.4290323415033,,,,
1.032,128.28280441988645,569.8736255466325,,,,
1.042,128.30800898882194,558.8075069651297,,,,
1.052,128.34291030174495,550.6449255396287,,,,
1.062,128.388419712843,544.419667238097,,,,
1.072,128.44528666351022,539.5444868223418,,,,
1.08,128.50264284295537,536.3253742507123,,,,
1.085,128.54124436958602,1024.1425177526435,,,,
1.092,128.59536012381437,1050.3127563617113,,,,
1.102,128.6814090200342,1081.7064916991637,,,,
1.112,128.77397148839248,1104.137098454418,,,,
1.122,128.87192374531543,1121.2246452011075,,,,
1.132,128.9742551100787,1135.4524707880114,,,,
1.142,129.08007245712858,1148.4196999232063,,,,
1.152,129.18860704895633,1161.0562775601138,,,,
1.162,129.29921979470708,1173.8061654286541,,,,
1.172,129.41140242928927,1186.7709032884397,,,,
1.182,129.5247734183632,1199.831023351462,,,,
1.192,129.6390683014173,1212.7460073213867,,,,
1.202,129.7541246266698,1225.2399947590125,,,,
1.212,129.86986474112862,1237.0323753754592,,,,
1.222,129.98627650410612,1247.9357090137205,,,,
1.232,130.10338929219657,1257.8216412777467,,,,
1.242,130.2212532438847,1266.6297579101,,,,
1.252,130.33992144942744,1274.4058929350565,,,,
1.262,130.45943123702904,1281.219430351902,,,,
1.272,130.57979145371303,1287.1944290770234,,,,
1.282,130.70097327056573,1292.465827591319,,,,
1.292,130.82290265009567,1297.165790559913,,,,
1.302,130.94545777244028,1301.4083712245658,,,,
1.312,131.06846894165727,1305.294477767751,,,,
1.322,131.1917197678579,1308.8881579029373,,,,
1.337,131.37642053401103,1313.8194467351996,,,,
1.352,131.5600491690968,1318.2458239722034,,,,
1.367,131.74147382129507,1322.1865145197694,,,,
1.382,131.91949158000293,1325.6433997787108,,,,
1.397,132.09288170694558,1328.623509371171,,,,
1.412,132.26045139368955,1331.1610450968496,,,,
1.427,132.42107297066377,1333.3177758587055,,,,
1.442,132.5737118737589,1335.1732113560947,,,,
1.457,132.71744580483605,1336.8088033017777,,,,
1.472,132.8514762409616,1338.296037290548,,,,
1.487,132.97513377948758,1339.6850556200857,,,,
1.502,133.08787853312356,1341.0032709377963,,,,
1.517,133.18929776708575,1342.2575909331113,,,,
1.532,133.27910163329,1343.4342825007407,,,,
1.547,133.35711735314558,1344.5064494175606,,,,
1.562,133.42328350843613,1345.4404454055793,,,,
1.577,133.47764327204735,1346.19907645901,,,,
1.592,133.5203376869151,1346.7454681036247,,,,
1.607,133.551600679472,1347.0449472732914,,,,
1.622,133.57175239749162,1347.0655707219535,,,,
1.637,133.58119015588036,1346.7787401386431,,,,
1.652,133.58038106678123,1346.1588157311605,,,,
1.667,133.5698561309071,1345.1834588147046,,,,
1.682,133.5502023699423,1343.8339428493452,,,,
1.697,133.52205386547453,1342.0957334938919,,,,
1.712,133.48608286552522,1339.9603077539891,,,,
1.727,133.44299053866834,1337.4233429789074,,,,
1.742,133.3934976166792,1334.4887281655624,,,,
1.757,133.33833499692236,1331.1666285710446,,,,
1.772,133.27823442431512,1327.4741438248527,,,,
1.787,133.21391948991712,1323.4349466105227,,,,
1.802,133.14609708854516,1319.0801256578115,,,,
1.817,133.07544950432737,1314.445927460187,,,,
1.832,133.0026272645284,1309.5743644920885,,,,
1.847,132.92824287761186,1304.5115750654973,,,,
1.862,132.85286554488553,1299.30784514347,,,,
1.877,132.7770169033166,1294.015701233521,,,,
1.892,132.70116781955372,1288.68924504048,,,,
1.907,132.62573617380437,1283.3843751117677,,,,
1.929,132.51419315916587,1275.592500416954,,,,
1.952,132.40537247928953,1268.1475658960628,,,,
1.974,132.30001015661406,1261.2117404687729,,,,
1.997,132.19859582139986,1254.9266705224884,,,,
2.019,132.10139746827596,1249.4066849809005,,,,
2.042,132.00848805118838,1244.7359153137859,,,,
2.064,131.91977596208523,1240.965543992498,,,,
2.087,131.83503771621972,1238.1139656467944,,,,
2.109,131.75395133874258,1236.1681937637843,,,,
2.132,131.67612870870119,1235.0870787245308,,,,
2.154,131.6011457116631,1234.8056202574073,,,,
2.177,131.52856872915953,1235.2401686019562,,,,
2.199,131.4579765338445,1236.2942377157913,,,,
2.222,131.38897596339376,1237.8637127263155,,,,
2.244,131.32121135254164,1239.8429024333734,,,,
2.267,131.25437013698885,1242.1287594985959,,,,
2.289,131.1881835490726,1244.6249236551419,,,,
2.312,131.1224215504508,1247.2446617684998,,,,
2.334,131.05688339460545,1249.9125776538633,,,,
2.357,130.9913848825849,1252.5655616661475,,,,
2.379,130.9257432229631,1255.152935071793,,,,
2.402,130.85976128439034,1257.6357481171033,,,,
2.424,130.7932128292801,1259.9850704090586,,,,
2.447,130.72582909844908,1262.1803708465413,,,,
2.469,130.6572875243927,1264.2070047653733,,,,
2.492,130.58720331790894,1266.0541682220687,,,,
2.514,130.515127678927,1267.7120231386261,,,,
2.537,130.44054792655322,1269.171655062138,,,,
2.559,130.36288881512328,1270.421597076272,,,,
2.582,130.28152545485517,1271.4461464113924,,,,
2.604,130.19580241925271,1272.2263705127648,,,,
2.627,130.1050558277393,1272.739587816052,,,,
2.649,130.00863543737105,1272.9592003961982,,,,
2.672,129.90592253346375,1272.8568209597652,,,,
2.694,129.79635215027372,1272.4032486974593,,,,
2.717,129.67943708634118,1271.569861346617,,,,
2.739,129.55478774398097,1270.3307189391453,,,,
2.762,129.42212974135848,1268.6642515889266,,,,
2.784,129.2813190456905,1266.554854045342,,,,
2.807,129.1323534735872,1263.9942504070311,,,,
2.829,128.97538018273335,1260.9825522227532,,,,
2.852,128.81069856114706,1257.5287920946225,,,,
2.874,128.63875765898482,1253.6509525014906,,,,
2.897,128.46014866354747,1249.3760172917348,,,,
2.919,128.27559405244995,1244.7390470602602,,,,
2.942,128.0859398282313,1239.7792901115577,,,,
2.964,127.8921358252104,1234.5496723568706,,,,
2.987,127.69519915292298,1229.102026379147,,,,
3.009,127.49618876324823,1223.4909709741248,,,,
3.032,127.29618963926649,1217.7726860301907,,,,
3.054,127.09629507742353,1212.0024169151864,,,,
3.077,126.89758411838525,1206.2339878211992,,,,
3.099,126.70109762333496,1200.5175756471692,,,,
3.122,126.50781993354279,1194.8993381774114,,,,
3.144,126.31866437787883,1189.4204685470077,,,,
3.167,126.13446252705444,1184.1146802090198,,,,
3.189,125.95595761020967,1179.0104609420491,,,,
