time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,119.56460382212434,1683.7025472693726,122.99821433698389,119.74816206452537,15.122,1.0
0.01,119.56460397154942,1683.7754382848482,,,,
0.02,119.56460469503158,1683.8853091399737,,,,
0.03,119.56460635530325,1683.991461777819,,,,
0.04,119.56460906535033,1684.0586739850005,,,,
0.05,119.56461324715491,1684.1353031153428,,,,
0.06,119.56461874019561,1684.1983419243697,,,,
0.07,119.56462625657477,1684.2650739304147,,,,
0.08,119.56463536992847,1684.327962533345,,,,
0.09,119.56464709836212,1684.391563952721,,,,
0.1,119.56466323707994,1684.4544500527118,,,,
0.102,119.56470184559069,1198.0863348162238,,,,
0.107,119.56481156706339,578.446744949248,,,,
0.114,119.56503068989346,568.0929493341148,,,,
0.124,119.56548532723068,556.7616334476974,,,,
0.134,119.5660855772765,550.3592090415852,,,,
0.144,119.56677020699193,547.3796574661903,,,,
0.154,119.5674895148062,546.8457918236303,,,,
0.164,119.56820543810487,548.1078327099287,,,,
0.174,119.56889108887079,550.7311421337906,,,,
0.18,119.56925891182459,552.8904933844462,,,,
0.185,119.5694784139206,1620.6786999885142,,,,
0.192,119.5696632915456,1661.8720004435845,,,,
0.202,119.56974824492671,1715.225273929324,,,,
0.212,119.56958563571266,1757.6733667557326,,,,
0.222,119.56923612810337,1791.8437053971732,,,,
0.232,119.56875829046908,1819.6874517326141,,,,
0.242,119.56820160280745,1842.6462041954444,,,,
0.252,119.56760508537621,1861.77750889958,,,,
0.262,119.56699710452051,1877.8659097436084,,,,
0.272,119.56639586241596,1891.5130404369884,,,,
0.282,119.56580444268698,1903.190197075794,,,,
0.292,119.56522946088035,1913.1957166194163,,,,
0.302,119.56467040545485,1921.8346763707468,,,,
0.312,119.56410472359285,1929.2933794207117,,,,
0.322,119.56351946815471,1935.6723668045804,,,,
0.332,119.56289388184672,1941.1357686869273,,,,
0.342,119.56219937563105,1945.7215067438146,,,,
0.352,119.56141277481264,1949.5093424004028,,,,
0.362,119.56050791614541,1952.5396830723785,,,,
0.372,119.55945399544103,1954.876703660931,,,,
0.382,119.55821318807124,1956.5486191516973,,,,
0.392,119.556756065642,1957.5575493536246,,,,
0.402,119.55505006326084,1957.9680366032812,,,,
0.412,119.55305942720847,1957.778227092195,,,,
0.422,119.55075380218368,1957.0248679164251,,,,
0.432,119.54810223871692,1955.7322665103293,,,,
0.442,119.54507163976123,1953.9406761889345,,,,
0.452,119.54162689482236,1951.6746697123538,,,,
0.462,119.53773559354957,1948.9700241914857,,,,
0.472,119.53336568620949,1945.8638957744681,,,,
0.482,119.52848550487977,1942.3958163615869,,,,
0.497,119.52014062905042,1936.6144473919717,,,,
0.512,119.5104788951218,1930.2584657861746,,,,
0.527,119.49938717299972,1923.4706047051995,,,,
