time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,118.93059175122028,1030.169478856078,123.69293111350513,118.91846244885213,23.395,0.0
0.01,118.93059175122004,1030.1694788564464,,,,
0.02,118.93059175122605,1030.1694788549892,,,,
0.03,118.93059175125788,1030.16947885351,,,,
0.04,118.93059175134256,1030.16947885245,,,,
0.05,118.93059175151062,1030.1694788519692,,,,
0.06,118.93059175179472,1030.1694788510988,,,,
0.07,118.93059175222638,1030.1694788496827,,,,
0.08,118.9305917528344,1030.1694788474072,,,,
0.09,118.93059175364333,1030.169478844281,,,,
0.1,118.93059175467248,1030.169478840122,,,,
0.11,118.93059175593562,1030.1694788351929,,,,
0.125,118.93059175828483,1030.169478827216,,,,
0.14,118.93059176117904,1030.1694788173731,,,,
0.155,118.93059176459666,1030.1694788060922,,,,
0.17,118.9305917684958,1030.1694787951512,,,,
0.185,118.93059177281876,1030.1694787847775,,,,
0.2,118.93059177749788,1030.1694787753536,,,,
0.215,118.93059178246074,1030.1694787673505,,,,
0.23,118.9305917876342,1030.1694787605695,,,,
0.245,118.93059179294784,1030.1694787551437,,,,
0.26,118.93059179833614,1030.169478750617,,,,
0.275,118.93059180373992,1030.1694787470751,,,,
0.297,118.93059181175856,1030.1694787416511,,,,
0.32,118.93059181955591,1030.169478737071,,,,
0.342,118.93059182701788,1030.1694787309032,,,,
0.365,118.93059183405389,1030.169478724938,,,,
0.387,118.93059184059383,1030.1694787146646,,,,
0.41,118.93059184658888,1030.1694787044294,,,,
0.432,118.93059185200872,1030.1694786872754,,,,
0.455,118.9305918568365,1030.169478670263,,,,
0.477,118.93059186107568,1030.1694786425996,,,,
0.5,118.93059186474412,1030.1694786177086,,,,
0.522,118.93059186787671,1030.1694785761863,,,,
0.556,118.9305918716592,1030.1694785234115,,,,
0.59,118.93059187457628,1030.1694784363658,,,,
0.624,118.93059187679384,1030.1694783797925,,,,
0.657,118.9305918787651,1030.1694782239133,,,,
0.691,118.93059188095891,1030.1694781720948,,,,
0.725,118.9305918837106,1030.1694779466306,,,,
0.759,118.93059188701564,1030.1694779539391,,,,
0.792,118.93059189130472,1030.169477635507,,,,
0.826,118.93059189604844,1030.1694778763135,,,,
0.86,118.93059190124752,1030.169477257073,,,,
0.894,118.93059190597636,1030.1694779883994,,,,
0.944,118.93059191926112,1030.169476492027,,,,
0.995,118.93059192125736,1030.1694783757623,,,,
1.0,118.93059192315184,1030.169477858744,,,,
1.005,118.93168142638312,530.5242793607929,,,,
1.012,118.93486801170408,512.3816927238415,,,,
1.022,118.9436273728837,491.1666290315669,,,,
