time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,159.0232689456666,5147.559359797819,319.79264260307195,203.57570327910003,60.0,0.0
0.01,159.02320536846574,5147.550718505257,,,,
0.02,159.02290158130728,5147.501872971941,,,,
0.03,159.02214264958658,5147.40565123909,,,,
0.04,159.02071943489725,5147.243488183965,,,,
0.05,159.01841106916294,5146.99731011557,,,,
0.06,159.01498334632655,5146.648884485281,,,,
0.07,159.0101878090086,5146.18069114061,,,,
0.08,159.00376148259352,5145.574588606054,,,,
0.09,158.99542710126227,5144.813033716692,,,,
0.1,158.98489387766637,5143.8782766651075,,,,
0.105,158.98834654379323,1688.6261200214817,,,,
0.112,159.00671696959523,1665.7695263690587,,,,
0.122,159.06417913258417,1640.1944322215938,,,,
0.132,159.17065026093064,1623.6834932320337,,,,
0.142,159.33129791557997,1613.2309458236748,,,,
0.152,159.54992738163133,1606.971195661036,,,,
0.162,159.82924220748603,1603.6752944104776,,,,
0.172,160.1710280707655,1602.5443591993753,,,,
0.18,160.50874200848443,1602.9176826884939,,,,
0.185,160.72983507459116,5275.709552579576,,,,
0.192,161.0335452739253,5313.584320678581,,,,
0.202,161.5040611430572,5374.654703789651,,,,
0.212,161.99153677772952,5436.288955450789,,,,
0.222,162.48835519962032,5495.393000485781,,,,
0.232,162.98769527629685,5550.3052420260165,,,,
0.242,163.4834260132245,5600.232888440514,,,,
0.252,163.97002649462988,5644.8766079703455,,,,
0.262,164.44253204048607,5684.244388017092,,,,
0.272,164.89649908313243,5718.494894156818,,,,
0.282,165.32798397617734,5747.85085119921,,,,
0.292,165.73353253565003,5772.552811683745,,,,
0.302,166.11017321446033,5792.832385678071,,,,
0.312,166.45541356334144,5808.900124667636,,,,
0.322,166.7672402560525,5820.940419907607,,,,
0.332,167.0441114686082,5829.105678512977,,,,
0.342,167.28494400291603,5833.52274180025,,,,
0.352,167.48909846695247,5834.294013187352,,,,
0.362,167.65635837698383,5831.501094748525,,,,
0.372,167.78690534523938,5825.209779975154,,,,
0.382,167.88128425033204,5815.471243371243,,,,
0.392,167.94037093391813,5802.332736084885,,,,
0.402,167.96533746981433,5785.839905206064,,,,
0.412,167.957603193297,5766.043896455067,,,,
0.422,167.9187919250105,5743.007407806952,,,,
0.432,167.85068928708301,5716.803927820016,,,,
0.442,167.7551948373752,5687.521734536454,,,,
0.452,167.63427611828726,5655.266586638494,,,,
0.462,167.48992411853146,5620.1650062570325,,,,
0.472,167.32411203624122,5582.370165177164,,,,
0.482,167.13875346256737,5542.046302859095,,,,
0.492,166.93566287358456,5499.392513361089,,,,
0.502,166.7165313233242,5454.63661112234,,,,
0.512,166.48289714983497,5408.019325233901,,,,
0.522,166.23611611453694,5359.806245713739,,,,
0.532,165.97734559366938,5310.283379762189,,,,
0.542,165.7075310742344,5259.752180152825,,,,
0.552,165.42739793820078,5208.527446570179,,,,
0.562,165.1374485375655,5156.931750439146,,,,
0.572,164.83796446689217,5105.293995217058,,,,
0.582,164.52901385078883,5053.943704944546,,,,
0.592,164.2104633757748,5003.20755889135,,,,
0.602,163.88199471710126,4953.405297098451,,,,
0.612,163.54312494288624,4904.84617761711,,,,
0.622,163.1932304134038,4857.825128493632,,,,
0.632,162.83157364019735,4812.620123832037,,,,
0.642,162.45733253595714,4769.4888206564165,,,,
0.652,162.06963152223992,4728.6668751282305,,,,
0.662,161.66757406731142,4690.3656479521815,,,,
0.672,161.25027621089413,4654.77104910743,,,,
0.682,160.81690041930517,4622.041869139006,,,,
0.692,160.36668891563724,4592.3088347107305,,,,
0.702,159.9045761140771,4565.663435779704,,,,
0.712,159.5204382843522,4542.202428950053,,,,
0.722,159.11396641534145,4521.957451978238,,,,
0.732,158.6852994026252,4504.946637604396,,,,
0.742,158.2347575803137,4491.162715135124,,,,
0.752,157.7628599828531,4480.571481016244,,,,
0.762,157.27033898192516,4473.1136644817925,,,,
0.772,156.75815062765076,4468.705697353157,,,,
0.782,156.50081214099097,4467.241577419103,,,,
0.792,156.49050489510765,4468.596330326,,,,
0.802,156.47087766484375,4472.60058288375,,,,
0.812,156.44181796510767,4479.092792763005,,,,
0.822,156.4032396218893,4487.887737071794,,,,
0.832,156.35508246556427,4498.788602296176,,,,
0.842,156.29731221697546,4511.589680414067,,,,
0.852,156.22992096597844,4526.078466399858,,,,
0.862,156.15292680736516,4542.04005998531,,,,
0.872,156.06637301141592,4559.256412175273,,,,
0.882,155.97032798970446,4577.508030898125,,,,
0.892,155.86488480583984,4596.575825374609,,,,
0.902,155.7501605751807,4616.2424413327935,,,,
0.912,155.62629574525644,4636.293898868371,,,,
0.922,155.49345327338054,4656.521252699892,,,,
0.932,155.35181770773045,4676.721957503947,,,,
0.942,155.20159417940812,4696.701708270098,,,,
0.952,155.04300732199542,4716.275160178571,,,,
0.962,154.87630012821288,4735.267409260064,,,,
0.972,154.7017327635714,4753.514613089861,,,,
0.982,154.51958134530588,4770.864911022107,,,,
0.992,154.33013668487766,4787.179003908423,,,,
1.002,154.13370300669007,4802.330697919369,,,,
1.012,153.9305966522838,4816.207231477543,,,,
1.022,153.72114476735604,4828.707432632642,,,,
1.032,153.50568397192527,4839.743265417524,,,,
1.042,153.28455902942167,4849.24189239077,,,,
1.052,153.05812152763014,4857.144811232943,,,,
1.062,152.82672857289728,4863.407185072815,,,,
1.072,152.5907415162605,4867.998107375216,,,,
1.082,152.35052471327617,4870.89992251888,,,,
1.092,152.10644430164137,4872.108452040873,,,,
1.102,151.85886701610718,4871.632245705817,,,,
1.112,151.6081590336818,4869.492677691882,,,,
1.122,151.35468484887653,4865.723307469529,,,,
1.132,151.09880621413845,4860.369964716268,,,,
1.142,150.90457707848535,4853.489501444669,,,,
