time,value,PowerTranfer,peak,mean,t_stablility,stability
0.0,112.64235134839934,1884.342479651605,117.37580626868493,112.64251402800215,30.451,0.0
0.01,112.64235134837789,1884.3424795225817,,,,
0.02,112.64235134829426,1884.3424794879104,,,,
0.03,112.64235134813414,1884.3424794656512,,,,
0.04,112.642351347908,1884.3424794396824,,,,
0.05,112.64235134762798,1884.3424794122384,,,,
0.06,112.64235134730676,1884.342479384348,,,,
0.07,112.64235134695642,1884.342479356901,,,,
0.08,112.64235134658747,1884.3424793304723,,,,
0.09,112.6423513462084,1884.3424793055533,,,,
0.1,112.64235134582518,1884.3424792823844,,,,
0.11,112.64235134544106,1884.342479261029,,,,
0.125,112.64235134486236,1884.3424792324176,,,,
0.14,112.64235134427028,1884.342479206944,,,,
0.155,112.64235134364282,1884.3424791833656,,,,
0.17,112.64235134294772,1884.342479160974,,,,
0.185,112.64235134214452,1884.3424791381617,,,,
0.2,112.64235134118756,1884.342479115165,,,,
0.215,112.6423513400291,1884.3424790899671,,,,
0.23,112.64235133862188,1884.3424790639365,,,,
0.245,112.64235133692176,1884.342479035448,,,,
0.26,112.64235133488928,1884.3424790063616,,,,
0.275,112.64235133249127,1884.3424789749124,,,,
0.297,112.6423513281485,1884.342478927328,,,,
0.32,112.64235132286372,1884.3424788759608,,,,
0.342,112.64235131661816,1884.3424788243456,,,,
0.365,112.64235130942848,1884.342478764769,,,,
0.387,112.64235130134166,1884.342478707404,,,,
0.41,112.6423512924342,1884.3424786376472,,,,
0.432,112.64235128280907,1884.342478571084,,,,
0.455,112.64235127258884,1884.3424784879824,,,,
0.477,112.6423512619198,1884.3424784122992,,,,
0.5,112.64235125095726,1884.342478311242,,,,
0.522,112.6423512398691,1884.342478227351,,,,
0.556,112.64235122335036,1884.342478049156,,,,
0.59,112.64235120747816,1884.3424779061145,,,,
0.624,112.64235119258724,1884.3424776561933,,,,
0.657,112.64235117948247,1884.342477566049,,,,
0.691,112.64235116869496,1884.342477205784,,,,
0.725,112.64235116064252,1884.342477170552,,,,
0.759,112.64235115462913,1884.3424766520347,,,,
0.792,112.64235115145836,1884.3424767876024,,,,
0.826,112.64235114772144,1884.3424758475865,,,,
